id,Algorithm,Environment,Total reward
13,UMDAc,LunarLander-v2,259.7587627678889
13,UMDAc,LunarLander-v2,284.49960240092423
13,UMDAc,LunarLander-v2,296.3903592107574
13,UMDAc,LunarLander-v2,257.70523372838034
13,UMDAc,LunarLander-v2,286.43801220804903
13,UMDAc,LunarLander-v2,273.9434732534882
13,UMDAc,LunarLander-v2,246.84300182758602
13,UMDAc,LunarLander-v2,254.87765792450023
13,UMDAc,LunarLander-v2,270.5757458943175
13,UMDAc,LunarLander-v2,263.28286435670975
13,UMDAc,LunarLander-v2,236.42385548160928
13,UMDAc,LunarLander-v2,290.93905767591843
13,UMDAc,LunarLander-v2,254.19418550531728
13,UMDAc,LunarLander-v2,251.36881062111632
14,UMDAc,LunarLander-v2,272.3286185296231
14,UMDAc,LunarLander-v2,244.73816087053783
14,UMDAc,LunarLander-v2,313.21531452255226
14,UMDAc,LunarLander-v2,316.5522355159975
14,UMDAc,LunarLander-v2,316.93710735193406
14,UMDAc,LunarLander-v2,257.102781261152
14,UMDAc,LunarLander-v2,270.544977031879
14,UMDAc,LunarLander-v2,235.2284283269845
14,UMDAc,LunarLander-v2,303.03921316254616
14,UMDAc,LunarLander-v2,263.0324425943925
14,UMDAc,LunarLander-v2,267.061585807168
14,UMDAc,LunarLander-v2,227.95499136628754
14,UMDAc,LunarLander-v2,265.5817711852794
14,UMDAc,LunarLander-v2,286.02643411062616
14,UMDAc,LunarLander-v2,278.5530236736613
14,UMDAc,LunarLander-v2,256.46700025997905
14,UMDAc,LunarLander-v2,273.5889038988282
14,UMDAc,LunarLander-v2,266.7853046233305
14,UMDAc,LunarLander-v2,274.16709380593613
14,UMDAc,LunarLander-v2,251.35178500975994
14,UMDAc,LunarLander-v2,286.99384496350865
14,UMDAc,LunarLander-v2,260.32040267374805
14,UMDAc,LunarLander-v2,276.09050281310306
14,UMDAc,LunarLander-v2,293.519692146728
14,UMDAc,LunarLander-v2,276.33355210134107
14,UMDAc,LunarLander-v2,288.85588043221344
14,UMDAc,LunarLander-v2,309.3157340335268
14,UMDAc,LunarLander-v2,238.43575300228417
14,UMDAc,LunarLander-v2,265.20414098452306
14,UMDAc,LunarLander-v2,266.90776304467755
14,UMDAc,LunarLander-v2,243.57498086898744
14,UMDAc,LunarLander-v2,258.8996051202763
14,UMDAc,LunarLander-v2,256.54142996592725
14,UMDAc,LunarLander-v2,268.05389019211077
14,UMDAc,LunarLander-v2,292.73380795262585
14,UMDAc,LunarLander-v2,271.2842475030294
14,UMDAc,LunarLander-v2,277.31388614042237
14,UMDAc,LunarLander-v2,301.40725786519397
14,UMDAc,LunarLander-v2,271.65929118974174
14,UMDAc,LunarLander-v2,316.25716074476384
14,UMDAc,LunarLander-v2,280.02473635370967
14,UMDAc,LunarLander-v2,295.0149478438824
14,UMDAc,LunarLander-v2,264.68930984765007
14,UMDAc,LunarLander-v2,240.4306390656888
14,UMDAc,LunarLander-v2,267.2848579333373
14,UMDAc,LunarLander-v2,269.0195871962114
14,UMDAc,LunarLander-v2,280.1408171752825
14,UMDAc,LunarLander-v2,315.99368254431533
14,UMDAc,LunarLander-v2,284.38704332587054
14,UMDAc,LunarLander-v2,302.9221368975559
14,UMDAc,LunarLander-v2,259.3928135615036
14,UMDAc,LunarLander-v2,285.85068971322846
14,UMDAc,LunarLander-v2,297.82672412748667
14,UMDAc,LunarLander-v2,269.7796364151779
14,UMDAc,LunarLander-v2,303.88076088724335
14,UMDAc,LunarLander-v2,283.25962344894253
14,UMDAc,LunarLander-v2,241.7809186453269
14,UMDAc,LunarLander-v2,298.48128507029406
14,UMDAc,LunarLander-v2,310.53478728468815
14,UMDAc,LunarLander-v2,302.02697055004074
14,UMDAc,LunarLander-v2,314.9092727921786
14,UMDAc,LunarLander-v2,270.2816349432351
14,UMDAc,LunarLander-v2,231.5049539327793
14,UMDAc,LunarLander-v2,283.754775457363
14,UMDAc,LunarLander-v2,238.08848698846728
14,UMDAc,LunarLander-v2,263.76781929818765
14,UMDAc,LunarLander-v2,275.4467457948896
14,UMDAc,LunarLander-v2,255.01571956693027
14,UMDAc,LunarLander-v2,285.32487257537696
14,UMDAc,LunarLander-v2,287.1036804325496
14,UMDAc,LunarLander-v2,283.50685915255474
14,UMDAc,LunarLander-v2,74.29418487373059
14,UMDAc,LunarLander-v2,312.9226628831467
14,UMDAc,LunarLander-v2,265.88067658638863
14,UMDAc,LunarLander-v2,245.07227738972102
14,UMDAc,LunarLander-v2,277.68611340618503
14,UMDAc,LunarLander-v2,271.9997325626486
14,UMDAc,LunarLander-v2,289.54516005922267
14,UMDAc,LunarLander-v2,243.60533982186786
14,UMDAc,LunarLander-v2,263.85487218594653
14,UMDAc,LunarLander-v2,269.34853162701637
14,UMDAc,LunarLander-v2,245.7206263001317
14,UMDAc,LunarLander-v2,242.65846154808457
14,UMDAc,LunarLander-v2,230.0735902463582
14,UMDAc,LunarLander-v2,266.1621570884877
14,UMDAc,LunarLander-v2,273.282158237991
14,UMDAc,LunarLander-v2,285.37795668438406
14,UMDAc,LunarLander-v2,286.9276369520686
14,UMDAc,LunarLander-v2,279.7604741766087
14,UMDAc,LunarLander-v2,248.94320350532146
14,UMDAc,LunarLander-v2,279.7503618863288
14,UMDAc,LunarLander-v2,260.48492231354396
14,UMDAc,LunarLander-v2,292.1941593399254
14,UMDAc,LunarLander-v2,262.7722271629908
14,UMDAc,LunarLander-v2,246.05016223150486
14,UMDAc,LunarLander-v2,255.15336063877646
14,UMDAc,LunarLander-v2,300.30964665476523
14,UMDAc,LunarLander-v2,264.36712747837146
14,UMDAc,LunarLander-v2,276.0704933431143
14,UMDAc,LunarLander-v2,264.57203447238635
15,UMDAc,LunarLander-v2,280.5268566352861
15,UMDAc,LunarLander-v2,296.5037255660627
15,UMDAc,LunarLander-v2,309.38262150684284
15,UMDAc,LunarLander-v2,282.622186717134
15,UMDAc,LunarLander-v2,307.23066203353665
15,UMDAc,LunarLander-v2,243.56292910565412
15,UMDAc,LunarLander-v2,277.88657767928794
15,UMDAc,LunarLander-v2,254.4104599940271
15,UMDAc,LunarLander-v2,274.2836643225549
15,UMDAc,LunarLander-v2,277.1362760289164
15,UMDAc,LunarLander-v2,271.81252436343334
15,UMDAc,LunarLander-v2,288.7359278523608
15,UMDAc,LunarLander-v2,281.1663306043197
15,UMDAc,LunarLander-v2,261.5831226527688
15,UMDAc,LunarLander-v2,265.0272027957895
15,UMDAc,LunarLander-v2,62.632848959363514
15,UMDAc,LunarLander-v2,303.2018314654174
15,UMDAc,LunarLander-v2,253.98020311394825
15,UMDAc,LunarLander-v2,283.7096052872506
15,UMDAc,LunarLander-v2,54.30360316825633
15,UMDAc,LunarLander-v2,301.167897543649
15,UMDAc,LunarLander-v2,290.95129149626587
15,UMDAc,LunarLander-v2,267.0101917060184
15,UMDAc,LunarLander-v2,291.4439332262325
15,UMDAc,LunarLander-v2,269.03873180583594
15,UMDAc,LunarLander-v2,245.72225001628334
15,UMDAc,LunarLander-v2,294.59279005139865
15,UMDAc,LunarLander-v2,276.4300426918125
15,UMDAc,LunarLander-v2,306.4400588805669
15,UMDAc,LunarLander-v2,262.1031231072086
15,UMDAc,LunarLander-v2,232.4223667727362
15,UMDAc,LunarLander-v2,267.17870026711876
15,UMDAc,LunarLander-v2,307.83259670937235
15,UMDAc,LunarLander-v2,283.8311145878456
15,UMDAc,LunarLander-v2,256.39473628233526
15,UMDAc,LunarLander-v2,260.1018860135823
15,UMDAc,LunarLander-v2,291.19993229350575
15,UMDAc,LunarLander-v2,298.6098690205132
15,UMDAc,LunarLander-v2,303.7995880592658
15,UMDAc,LunarLander-v2,276.54616632924535
15,UMDAc,LunarLander-v2,269.2707903977346
15,UMDAc,LunarLander-v2,277.579042840075
15,UMDAc,LunarLander-v2,237.73961163595692
15,UMDAc,LunarLander-v2,293.8851818506296
15,UMDAc,LunarLander-v2,254.20899350108039
15,UMDAc,LunarLander-v2,274.5402302030847
15,UMDAc,LunarLander-v2,303.8116228026618
15,UMDAc,LunarLander-v2,270.8465064404744
15,UMDAc,LunarLander-v2,259.3871730348592
15,UMDAc,LunarLander-v2,311.9418342615115
15,UMDAc,LunarLander-v2,283.4487869505365
15,UMDAc,LunarLander-v2,299.20725772736597
15,UMDAc,LunarLander-v2,274.0993855439766
15,UMDAc,LunarLander-v2,252.60884275409188
15,UMDAc,LunarLander-v2,60.77984795979111
15,UMDAc,LunarLander-v2,284.0853579135331
15,UMDAc,LunarLander-v2,256.065482185129
15,UMDAc,LunarLander-v2,294.2664583287691
15,UMDAc,LunarLander-v2,285.92082626134885
15,UMDAc,LunarLander-v2,279.8799489513299
15,UMDAc,LunarLander-v2,308.91543731012086
15,UMDAc,LunarLander-v2,50.46651338948084
15,UMDAc,LunarLander-v2,289.05030730101686
15,UMDAc,LunarLander-v2,292.11463653683677
15,UMDAc,LunarLander-v2,267.6907504802283
15,UMDAc,LunarLander-v2,242.70104482969887
15,UMDAc,LunarLander-v2,271.5548857416113
15,UMDAc,LunarLander-v2,291.44985347550835
15,UMDAc,LunarLander-v2,58.74296796701489
15,UMDAc,LunarLander-v2,283.6914294183122
15,UMDAc,LunarLander-v2,291.34863911702723
15,UMDAc,LunarLander-v2,272.425803250552
15,UMDAc,LunarLander-v2,280.5324197428996
15,UMDAc,LunarLander-v2,52.3242723307697
15,UMDAc,LunarLander-v2,275.2405732316135
15,UMDAc,LunarLander-v2,274.567778969087
15,UMDAc,LunarLander-v2,280.2679550443594
15,UMDAc,LunarLander-v2,265.6992285807456
15,UMDAc,LunarLander-v2,274.8816067333894
15,UMDAc,LunarLander-v2,313.5317780909294
15,UMDAc,LunarLander-v2,287.832889517175
15,UMDAc,LunarLander-v2,296.74982504109096
15,UMDAc,LunarLander-v2,253.75225629798217
15,UMDAc,LunarLander-v2,253.52778821425272
15,UMDAc,LunarLander-v2,267.16660324948856
15,UMDAc,LunarLander-v2,50.24125427866517
15,UMDAc,LunarLander-v2,270.0252692869459
15,UMDAc,LunarLander-v2,245.46034796996318
15,UMDAc,LunarLander-v2,254.54664185459941
15,UMDAc,LunarLander-v2,267.48400820627387
15,UMDAc,LunarLander-v2,310.08256018407127
15,UMDAc,LunarLander-v2,281.5679278070106
15,UMDAc,LunarLander-v2,270.5937492851284
15,UMDAc,LunarLander-v2,297.547505951713
15,UMDAc,LunarLander-v2,38.17701494444054
15,UMDAc,LunarLander-v2,275.73173198348
15,UMDAc,LunarLander-v2,235.86492275475223
15,UMDAc,LunarLander-v2,260.7745558888217
15,UMDAc,LunarLander-v2,315.43548559791185
15,UMDAc,LunarLander-v2,283.88422938209544
16,UMDAc,LunarLander-v2,279.2311461029666
16,UMDAc,LunarLander-v2,280.6887371169754
16,UMDAc,LunarLander-v2,287.6073682132691
16,UMDAc,LunarLander-v2,251.1861335945612
16,UMDAc,LunarLander-v2,272.06885891187983
16,UMDAc,LunarLander-v2,275.88103944626357
16,UMDAc,LunarLander-v2,246.01978615076308
16,UMDAc,LunarLander-v2,68.21505995421651
16,UMDAc,LunarLander-v2,296.38964586597734
16,UMDAc,LunarLander-v2,276.2718362795657
16,UMDAc,LunarLander-v2,121.33837134188728
16,UMDAc,LunarLander-v2,267.09598044347155
16,UMDAc,LunarLander-v2,261.5161479534157
16,UMDAc,LunarLander-v2,228.88043970954692
16,UMDAc,LunarLander-v2,272.073324570107
16,UMDAc,LunarLander-v2,260.0202510269486
16,UMDAc,LunarLander-v2,292.7714362390216
16,UMDAc,LunarLander-v2,292.4066050904279
16,UMDAc,LunarLander-v2,231.90888015638592
16,UMDAc,LunarLander-v2,262.0958331929636
16,UMDAc,LunarLander-v2,259.3043698889774
16,UMDAc,LunarLander-v2,55.0355104072849
16,UMDAc,LunarLander-v2,243.27574441316298
16,UMDAc,LunarLander-v2,267.0634746485539
16,UMDAc,LunarLander-v2,282.5022995954439
16,UMDAc,LunarLander-v2,276.5491774761814
16,UMDAc,LunarLander-v2,308.59630098966977
16,UMDAc,LunarLander-v2,268.3216892855835
16,UMDAc,LunarLander-v2,66.06847293206442
16,UMDAc,LunarLander-v2,279.9164357412218
16,UMDAc,LunarLander-v2,123.06468460664233
16,UMDAc,LunarLander-v2,271.0547675332566
16,UMDAc,LunarLander-v2,274.27565453132394
16,UMDAc,LunarLander-v2,281.84035623807017
16,UMDAc,LunarLander-v2,253.0273311466318
16,UMDAc,LunarLander-v2,296.2209047246689
16,UMDAc,LunarLander-v2,298.4831398834501
16,UMDAc,LunarLander-v2,252.52127190619913
16,UMDAc,LunarLander-v2,250.21086528585394
16,UMDAc,LunarLander-v2,70.26848701892268
16,UMDAc,LunarLander-v2,270.09450224063175
16,UMDAc,LunarLander-v2,280.2727483132703
16,UMDAc,LunarLander-v2,308.7641899652864
16,UMDAc,LunarLander-v2,253.60976362063587
16,UMDAc,LunarLander-v2,251.7944079573441
16,UMDAc,LunarLander-v2,258.6508098671152
16,UMDAc,LunarLander-v2,293.32015163901457
16,UMDAc,LunarLander-v2,264.51920061273745
16,UMDAc,LunarLander-v2,270.0150448318791
16,UMDAc,LunarLander-v2,266.60231212248544
16,UMDAc,LunarLander-v2,240.0267215145926
16,UMDAc,LunarLander-v2,252.22178392617087
16,UMDAc,LunarLander-v2,63.09566129561995
16,UMDAc,LunarLander-v2,297.48411131050034
16,UMDAc,LunarLander-v2,282.5972538225777
16,UMDAc,LunarLander-v2,286.3248861302991
16,UMDAc,LunarLander-v2,307.42224869733394
16,UMDAc,LunarLander-v2,294.07001446828076
16,UMDAc,LunarLander-v2,241.34209299446798
16,UMDAc,LunarLander-v2,289.9682350264749
16,UMDAc,LunarLander-v2,276.1364581582101
16,UMDAc,LunarLander-v2,304.79120138216683
16,UMDAc,LunarLander-v2,297.677079538097
16,UMDAc,LunarLander-v2,264.60645112107835
16,UMDAc,LunarLander-v2,250.5354899698374
16,UMDAc,LunarLander-v2,293.0248882924707
16,UMDAc,LunarLander-v2,277.44563958637525
16,UMDAc,LunarLander-v2,287.9292670005424
16,UMDAc,LunarLander-v2,279.1388723597304
16,UMDAc,LunarLander-v2,291.1727661446034
16,UMDAc,LunarLander-v2,243.5883527672222
16,UMDAc,LunarLander-v2,252.3189697190918
16,UMDAc,LunarLander-v2,250.2606502771804
16,UMDAc,LunarLander-v2,248.46405287496503
16,UMDAc,LunarLander-v2,257.76531965817423
16,UMDAc,LunarLander-v2,268.845300780393
16,UMDAc,LunarLander-v2,297.29129378286416
16,UMDAc,LunarLander-v2,255.44109975212672
16,UMDAc,LunarLander-v2,253.2948095940121
16,UMDAc,LunarLander-v2,246.44425866542755
16,UMDAc,LunarLander-v2,249.19657994265367
16,UMDAc,LunarLander-v2,274.7676055699592
16,UMDAc,LunarLander-v2,65.53061270340581
16,UMDAc,LunarLander-v2,293.3895140133127
16,UMDAc,LunarLander-v2,180.34190952447833
16,UMDAc,LunarLander-v2,255.0200299142537
16,UMDAc,LunarLander-v2,316.42417771943315
16,UMDAc,LunarLander-v2,232.81482606386615
16,UMDAc,LunarLander-v2,259.1243598267047
16,UMDAc,LunarLander-v2,259.7219314199051
16,UMDAc,LunarLander-v2,300.8482600284075
16,UMDAc,LunarLander-v2,276.0111350406682
16,UMDAc,LunarLander-v2,245.7018167148716
16,UMDAc,LunarLander-v2,295.8708557093811
16,UMDAc,LunarLander-v2,84.10816215875633
16,UMDAc,LunarLander-v2,286.34760588581844
16,UMDAc,LunarLander-v2,310.36049830707
16,UMDAc,LunarLander-v2,259.71206804235703
16,UMDAc,LunarLander-v2,260.32810827585763
16,UMDAc,LunarLander-v2,238.60960708079378
17,UMDAc,LunarLander-v2,286.22911793495877
17,UMDAc,LunarLander-v2,283.4920706478754
17,UMDAc,LunarLander-v2,264.6014302976988
17,UMDAc,LunarLander-v2,266.9313582196793
17,UMDAc,LunarLander-v2,301.81086709549055
17,UMDAc,LunarLander-v2,247.42941025145535
17,UMDAc,LunarLander-v2,282.48327894524596
17,UMDAc,LunarLander-v2,250.0520611434362
17,UMDAc,LunarLander-v2,286.40000418073066
17,UMDAc,LunarLander-v2,300.1010292382748
17,UMDAc,LunarLander-v2,290.9084528292396
17,UMDAc,LunarLander-v2,268.09705323060894
17,UMDAc,LunarLander-v2,266.2364433862309
17,UMDAc,LunarLander-v2,247.39091027287068
17,UMDAc,LunarLander-v2,292.483250311222
17,UMDAc,LunarLander-v2,247.67116496374481
17,UMDAc,LunarLander-v2,290.75755855419703
17,UMDAc,LunarLander-v2,233.8589960771548
17,UMDAc,LunarLander-v2,277.83738831323967
17,UMDAc,LunarLander-v2,256.41746889639296
17,UMDAc,LunarLander-v2,250.26132714295875
17,UMDAc,LunarLander-v2,318.99198195162944
17,UMDAc,LunarLander-v2,300.15118134250383
17,UMDAc,LunarLander-v2,306.1212487352485
17,UMDAc,LunarLander-v2,272.7856149120676
17,UMDAc,LunarLander-v2,282.8016391346813
17,UMDAc,LunarLander-v2,260.81424642355
17,UMDAc,LunarLander-v2,285.9482932193092
17,UMDAc,LunarLander-v2,257.634556645045
17,UMDAc,LunarLander-v2,299.09847149207917
17,UMDAc,LunarLander-v2,245.38427548961053
17,UMDAc,LunarLander-v2,247.58016749239013
17,UMDAc,LunarLander-v2,253.12422318956638
17,UMDAc,LunarLander-v2,260.89640656600307
17,UMDAc,LunarLander-v2,271.490931462426
17,UMDAc,LunarLander-v2,259.51874042496513
17,UMDAc,LunarLander-v2,286.5194172139146
17,UMDAc,LunarLander-v2,281.10854920186785
17,UMDAc,LunarLander-v2,292.55337434035516
17,UMDAc,LunarLander-v2,234.4562345806907
17,UMDAc,LunarLander-v2,304.69915879988565
17,UMDAc,LunarLander-v2,297.74171088311743
17,UMDAc,LunarLander-v2,282.19574178380594
17,UMDAc,LunarLander-v2,236.7512908233577
17,UMDAc,LunarLander-v2,269.7114434241762
17,UMDAc,LunarLander-v2,314.11623647856584
17,UMDAc,LunarLander-v2,243.5183216899071
17,UMDAc,LunarLander-v2,265.30558910279933
17,UMDAc,LunarLander-v2,264.8547277774203
17,UMDAc,LunarLander-v2,258.9583104654823
17,UMDAc,LunarLander-v2,246.28256402227183
17,UMDAc,LunarLander-v2,312.89352691104
17,UMDAc,LunarLander-v2,277.52962720238116
17,UMDAc,LunarLander-v2,295.11480197426476
17,UMDAc,LunarLander-v2,306.33743531958953
17,UMDAc,LunarLander-v2,283.50426125769275
17,UMDAc,LunarLander-v2,278.7672409612524
17,UMDAc,LunarLander-v2,281.5507320218734
17,UMDAc,LunarLander-v2,292.84599794851806
17,UMDAc,LunarLander-v2,245.0865393383166
17,UMDAc,LunarLander-v2,278.7111902034062
17,UMDAc,LunarLander-v2,308.880209992638
17,UMDAc,LunarLander-v2,274.87237298525963
17,UMDAc,LunarLander-v2,269.28644281810676
17,UMDAc,LunarLander-v2,244.11131225858014
17,UMDAc,LunarLander-v2,266.4073524470782
17,UMDAc,LunarLander-v2,308.299302944676
17,UMDAc,LunarLander-v2,294.07760067891866
17,UMDAc,LunarLander-v2,264.0112401684362
17,UMDAc,LunarLander-v2,309.2208363922181
17,UMDAc,LunarLander-v2,267.6139800802606
17,UMDAc,LunarLander-v2,263.49778297046976
17,UMDAc,LunarLander-v2,273.1611826781033
17,UMDAc,LunarLander-v2,300.51664357191385
17,UMDAc,LunarLander-v2,304.8807615408839
17,UMDAc,LunarLander-v2,262.2185950648317
17,UMDAc,LunarLander-v2,297.8219415194218
17,UMDAc,LunarLander-v2,255.57483179988955
17,UMDAc,LunarLander-v2,261.62871995072317
17,UMDAc,LunarLander-v2,253.9132884497668
17,UMDAc,LunarLander-v2,278.80657360942735
17,UMDAc,LunarLander-v2,293.7308599564473
17,UMDAc,LunarLander-v2,268.7487851283438
17,UMDAc,LunarLander-v2,272.97441653170154
17,UMDAc,LunarLander-v2,273.7240135776083
17,UMDAc,LunarLander-v2,311.40601004140774
17,UMDAc,LunarLander-v2,244.73055639762407
17,UMDAc,LunarLander-v2,283.0659598976237
17,UMDAc,LunarLander-v2,271.8894898717455
17,UMDAc,LunarLander-v2,281.85703603233515
17,UMDAc,LunarLander-v2,297.6830295347261
17,UMDAc,LunarLander-v2,304.64314941306566
17,UMDAc,LunarLander-v2,288.2134932685425
17,UMDAc,LunarLander-v2,147.6872426231668
17,UMDAc,LunarLander-v2,272.92036798860596
17,UMDAc,LunarLander-v2,285.9093460768885
17,UMDAc,LunarLander-v2,240.18788895230853
17,UMDAc,LunarLander-v2,275.4116761846136
17,UMDAc,LunarLander-v2,258.05496750985833
17,UMDAc,LunarLander-v2,254.77471112393022
18,UMDAc,LunarLander-v2,307.00005477830246
18,UMDAc,LunarLander-v2,294.04783634457306
18,UMDAc,LunarLander-v2,288.3327133910183
18,UMDAc,LunarLander-v2,239.0416864582462
18,UMDAc,LunarLander-v2,309.6530632480909
18,UMDAc,LunarLander-v2,267.5574165229558
18,UMDAc,LunarLander-v2,280.4115228133801
18,UMDAc,LunarLander-v2,265.75043377115696
18,UMDAc,LunarLander-v2,291.3926900765
18,UMDAc,LunarLander-v2,273.1225049864937
18,UMDAc,LunarLander-v2,264.6454268698013
18,UMDAc,LunarLander-v2,283.83511367342555
18,UMDAc,LunarLander-v2,277.6984551535103
18,UMDAc,LunarLander-v2,317.4570029582953
18,UMDAc,LunarLander-v2,257.89709110975036
18,UMDAc,LunarLander-v2,232.63585462540976
18,UMDAc,LunarLander-v2,288.40920156252093
18,UMDAc,LunarLander-v2,295.3697246010439
18,UMDAc,LunarLander-v2,276.65493085649837
18,UMDAc,LunarLander-v2,286.64415267081847
18,UMDAc,LunarLander-v2,296.97285231725385
18,UMDAc,LunarLander-v2,282.58078081500025
18,UMDAc,LunarLander-v2,251.00996659161424
18,UMDAc,LunarLander-v2,260.73515793956267
18,UMDAc,LunarLander-v2,286.88825463391356
18,UMDAc,LunarLander-v2,283.3385036924342
18,UMDAc,LunarLander-v2,240.90154038085092
18,UMDAc,LunarLander-v2,68.72206421255987
18,UMDAc,LunarLander-v2,276.4649639113187
18,UMDAc,LunarLander-v2,265.8386244742296
18,UMDAc,LunarLander-v2,247.84874975743116
18,UMDAc,LunarLander-v2,302.7276599341923
18,UMDAc,LunarLander-v2,268.9675379306613
18,UMDAc,LunarLander-v2,69.81881941103191
18,UMDAc,LunarLander-v2,273.48592245429325
18,UMDAc,LunarLander-v2,286.82434073048745
18,UMDAc,LunarLander-v2,297.3252838553659
18,UMDAc,LunarLander-v2,305.2931950834186
18,UMDAc,LunarLander-v2,313.5320123343281
18,UMDAc,LunarLander-v2,288.1600698492536
18,UMDAc,LunarLander-v2,272.3785737523764
18,UMDAc,LunarLander-v2,292.64827800429464
18,UMDAc,LunarLander-v2,287.33383871358893
18,UMDAc,LunarLander-v2,281.8254346392156
18,UMDAc,LunarLander-v2,249.0028981615056
18,UMDAc,LunarLander-v2,294.6893665989529
18,UMDAc,LunarLander-v2,244.6944275730109
18,UMDAc,LunarLander-v2,279.8764024118375
18,UMDAc,LunarLander-v2,260.1524773809549
18,UMDAc,LunarLander-v2,270.95318448935063
18,UMDAc,LunarLander-v2,280.6831085325276
18,UMDAc,LunarLander-v2,253.782698503019
18,UMDAc,LunarLander-v2,301.4630120630892
18,UMDAc,LunarLander-v2,238.22948119937536
18,UMDAc,LunarLander-v2,256.5369600456968
18,UMDAc,LunarLander-v2,277.9121988896165
18,UMDAc,LunarLander-v2,274.75100070171067
18,UMDAc,LunarLander-v2,244.02931875996657
18,UMDAc,LunarLander-v2,300.31633227589174
18,UMDAc,LunarLander-v2,252.28680956653244
18,UMDAc,LunarLander-v2,254.8970923994411
18,UMDAc,LunarLander-v2,309.64680450415386
18,UMDAc,LunarLander-v2,271.2087919028727
18,UMDAc,LunarLander-v2,261.8082132356576
18,UMDAc,LunarLander-v2,280.9990082472445
18,UMDAc,LunarLander-v2,259.3316316115818
18,UMDAc,LunarLander-v2,286.02518886352107
18,UMDAc,LunarLander-v2,253.09088108713473
18,UMDAc,LunarLander-v2,277.98628856509646
18,UMDAc,LunarLander-v2,284.87773954733933
18,UMDAc,LunarLander-v2,261.32421016512205
18,UMDAc,LunarLander-v2,253.4404038776929
18,UMDAc,LunarLander-v2,278.62797846815994
18,UMDAc,LunarLander-v2,306.8234961630126
18,UMDAc,LunarLander-v2,308.05919352294984
18,UMDAc,LunarLander-v2,276.33017464941753
18,UMDAc,LunarLander-v2,262.506782641031
18,UMDAc,LunarLander-v2,298.35163220410146
18,UMDAc,LunarLander-v2,266.35920127579914
18,UMDAc,LunarLander-v2,294.2637644454854
18,UMDAc,LunarLander-v2,272.2824071676113
18,UMDAc,LunarLander-v2,281.32823173368615
18,UMDAc,LunarLander-v2,294.5888457400713
18,UMDAc,LunarLander-v2,269.20546501455465
18,UMDAc,LunarLander-v2,267.5916616364242
18,UMDAc,LunarLander-v2,244.23732690277808
18,UMDAc,LunarLander-v2,294.4639114085268
18,UMDAc,LunarLander-v2,256.0352548585289
18,UMDAc,LunarLander-v2,230.5241693412209
18,UMDAc,LunarLander-v2,269.83458943120615
18,UMDAc,LunarLander-v2,236.9122490008973
18,UMDAc,LunarLander-v2,287.1215243390236
18,UMDAc,LunarLander-v2,232.1157108131964
18,UMDAc,LunarLander-v2,261.58300743228085
18,UMDAc,LunarLander-v2,259.76022714400835
18,UMDAc,LunarLander-v2,253.79517946211416
18,UMDAc,LunarLander-v2,292.7086213391527
18,UMDAc,LunarLander-v2,262.39377577646934
18,UMDAc,LunarLander-v2,277.05251520714995
18,UMDAc,LunarLander-v2,240.06758287234652
19,UMDAc,LunarLander-v2,259.0611873454004
19,UMDAc,LunarLander-v2,310.77157516674066
19,UMDAc,LunarLander-v2,243.24797215901916
19,UMDAc,LunarLander-v2,296.16422058072015
19,UMDAc,LunarLander-v2,259.12925362122786
19,UMDAc,LunarLander-v2,247.70852419323916
19,UMDAc,LunarLander-v2,244.1185790341178
19,UMDAc,LunarLander-v2,240.51928137014147
19,UMDAc,LunarLander-v2,82.39645670446882
19,UMDAc,LunarLander-v2,256.24617777270316
19,UMDAc,LunarLander-v2,260.5506365029827
19,UMDAc,LunarLander-v2,256.17415004335896
19,UMDAc,LunarLander-v2,258.39332440311125
19,UMDAc,LunarLander-v2,256.6235441249713
19,UMDAc,LunarLander-v2,242.3020143049327
19,UMDAc,LunarLander-v2,283.50301464852566
19,UMDAc,LunarLander-v2,255.110845180387
19,UMDAc,LunarLander-v2,77.04588277697394
19,UMDAc,LunarLander-v2,223.62349717914162
19,UMDAc,LunarLander-v2,263.2345416781608
19,UMDAc,LunarLander-v2,4.741107911567539
19,UMDAc,LunarLander-v2,290.0042989955127
19,UMDAc,LunarLander-v2,223.86061466775507
19,UMDAc,LunarLander-v2,287.71272671970416
19,UMDAc,LunarLander-v2,248.00815944807024
19,UMDAc,LunarLander-v2,247.393150060256
19,UMDAc,LunarLander-v2,267.2802835352279
19,UMDAc,LunarLander-v2,237.09781627039234
19,UMDAc,LunarLander-v2,0.1900064992969277
19,UMDAc,LunarLander-v2,262.4179544999171
19,UMDAc,LunarLander-v2,280.37843490598823
19,UMDAc,LunarLander-v2,-21.432535673064848
19,UMDAc,LunarLander-v2,279.435489666398
19,UMDAc,LunarLander-v2,247.02882361712372
19,UMDAc,LunarLander-v2,295.7877563756557
19,UMDAc,LunarLander-v2,259.7277242466587
19,UMDAc,LunarLander-v2,248.0078826093142
19,UMDAc,LunarLander-v2,226.60194883375206
19,UMDAc,LunarLander-v2,240.9999356899276
19,UMDAc,LunarLander-v2,276.0584034077577
19,UMDAc,LunarLander-v2,230.781461576517
19,UMDAc,LunarLander-v2,314.6184610995406
19,UMDAc,LunarLander-v2,291.7730378324678
19,UMDAc,LunarLander-v2,250.91859831525093
19,UMDAc,LunarLander-v2,276.2780403431179
19,UMDAc,LunarLander-v2,288.3280629118026
