Generation,Average,Median,Maximum,Minimum
0,-464.801415045209,-457.7356467000387,-56.96560657242524,-1367.7622862811543
1,-332.4569561145667,-269.82935288948505,-63.94799315437327,-1153.643736496126
2,-230.21334439084737,-162.54677334254743,-38.18048826683164,-1236.5395748538801
3,-206.37240371801994,-144.91554015081135,-52.497024653262464,-1097.864616981418
4,-177.79128765701466,-139.28215764183727,-37.0337633852449,-705.5286074971032
5,-180.23950414228304,-139.6312645521399,-9.711943249489414,-828.5316327487086
6,-176.24431335390875,-136.19460060978957,151.04493093723624,-1982.590781704457
7,-157.25317875640124,-129.76518838763982,75.01012958797338,-1379.505720642406
8,-161.46059091760546,-135.3979307373154,15.00400463006747,-902.2548568401471
9,-162.34699552610658,-131.50220703298277,1.7022082403205918,-639.65715600276
10,-151.81884624383486,-135.92491937017473,-36.65748906624915,-643.3952582329218
11,-148.60303892541,-129.55855233799628,-16.15427124119351,-663.7909458254236
12,-153.99068005586216,-130.07582942619624,-4.227470282611027,-741.6216364126485
13,-162.00444190313453,-133.38643379058186,-0.2382270491097008,-827.3190628818307
14,-168.10215259170812,-131.9529237820923,12.503178552756603,-1798.2628697438338
15,-158.5090791808421,-134.16880509387383,-40.40999139198056,-878.3658953734968
16,-160.08429875705025,-127.68132149249348,-25.47517286262381,-1699.0961702499687
17,-149.71594242889907,-121.42914419644961,101.39508908656471,-1216.0816250674368
18,-148.48325406657662,-119.53535507960316,-5.699955395191149,-698.2981596869581
19,-147.73150893949872,-123.37233697977726,27.58441104870323,-658.6862596722505
20,-142.6898769700334,-121.99214025902324,-2.874282025251451,-632.0285705935577
21,-138.09867580504775,-120.35457613799542,69.96117059550603,-618.5491391407337
22,-139.02218857776137,-114.50891636007188,62.994757779399414,-985.2638176614497
23,-129.12006937715643,-113.3297462179047,39.34690099326355,-478.97112753470236
24,-129.72426069046645,-115.54380498780668,38.898737491373545,-530.7792696251422
25,-128.64199723549032,-108.94719700415413,107.7223327318407,-570.0094736263924
26,-127.46094487810304,-104.64681411642373,-5.407129595705054,-524.461942713756
27,-128.46279419733233,-108.95745085900543,19.010684472041884,-733.6883478938167
28,-125.83147316786939,-111.29985919149823,80.93194707033634,-643.0527429964342
29,-134.58845212893672,-107.03520513344765,60.6976923398395,-708.5250937842975
30,-121.02398213071037,-101.94609189430636,137.06349608312655,-670.6964253402559
31,-124.228150501672,-107.37365761080265,62.70529337616235,-548.6327457115932
32,-118.03167216201672,-100.09091216510926,91.6873982971673,-594.4325056306739
33,-120.28982000696477,-98.66154491451445,63.98333451483963,-623.7280717103109
34,-108.85300881974256,-96.38024846228268,84.74500102484204,-382.5206218410863
35,-111.75750083306151,-92.69431386371818,69.54079153795863,-716.3191085589136
36,-113.86505669116278,-94.71122296969338,62.37712792655791,-546.0229745162551
37,-109.74216695482035,-97.48646213319506,77.74094738338869,-728.3131557765952
38,-106.1882960703044,-93.60737089789535,90.88840129625976,-585.4386149907614
39,-98.80049664976448,-82.43387727877283,71.36926000549077,-654.0156891375433
40,-105.42378689450639,-84.32508555000716,67.12302009060618,-519.7119625850363
41,-105.3441737189649,-83.70727035818184,149.7508026220134,-660.705792624451
42,-105.99988557786403,-80.6173149698659,44.25597670303301,-670.4291619823238
43,-108.65110047594415,-82.37269290335372,87.93957702346074,-805.5323619213001
44,-112.45819010921426,-88.9069084044097,23.320854981551758,-633.695119387781
45,-103.13096090555263,-82.81349094658557,64.70279537842656,-571.3680266002976
46,-97.76109003471555,-75.84516185594092,37.7900741575289,-533.9882947176267
47,-96.40270419418495,-71.3419229770492,79.72708250035375,-660.8490031037471
48,-95.32927832778742,-73.99959249963408,81.00330946420482,-526.9226005949466
49,-97.15771979715616,-80.59481750303112,48.306527870415096,-455.7240909653401
50,-94.70278101400945,-71.05607318650104,86.84670797242195,-614.785177629661
51,-86.66002844786598,-69.47021217652637,180.51338722433766,-490.2162884802129
52,-88.27998775176538,-72.85955655926725,182.22759028010864,-479.42178683896776
53,-85.63918986910419,-59.53617776804306,223.42520460633406,-640.2166194960638
54,-74.47659398088108,-60.93257291418821,182.05352177235247,-436.75927848285863
55,-83.90135591438249,-61.495538229313865,264.7036781682187,-783.1272930079331
56,-82.01784259618208,-62.24287217167422,141.86146759752987,-587.6162466767864
57,-67.25291060640019,-49.24534396753337,202.55344723078247,-551.2286498152954
