Generation,Average,Median,Maximum,Minimum
0,20.322222222222226,9.5,132.0,8.333333333333334
1,27.177777777777784,14.0,138.0,8.666666666666666
2,34.92777777777778,17.166666666666668,144.0,8.666666666666666
3,42.55555555555556,33.333333333333336,135.66666666666666,9.666666666666666
4,54.21666666666667,45.666666666666664,200.0,9.333333333333334
5,58.2,39.333333333333336,200.0,8.666666666666666
6,75.35,58.16666666666667,200.0,8.333333333333334
7,87.30555555555557,85.66666666666667,200.0,9.0
8,93.24444444444447,91.66666666666667,200.0,9.0
9,109.22222222222221,118.66666666666667,200.0,9.666666666666666
10,134.0111111111111,156.16666666666669,200.0,8.333333333333334
11,130.6888888888889,190.33333333333331,200.0,8.666666666666666
12,162.06666666666666,200.0,200.0,8.666666666666666
13,170.0722222222222,200.0,200.0,9.333333333333334
14,162.3388888888889,200.0,200.0,9.333333333333334
15,169.72222222222223,200.0,200.0,22.0
16,177.70555555555558,200.0,200.0,30.666666666666668
17,177.19444444444446,200.0,200.0,12.333333333333334
18,184.8388888888889,200.0,200.0,10.666666666666666
19,183.3222222222222,200.0,200.0,28.0
20,188.72777777777776,200.0,200.0,13.666666666666666
21,185.74999999999997,200.0,200.0,16.333333333333332
22,170.63333333333333,200.0,200.0,9.333333333333334
23,187.4888888888889,200.0,200.0,9.333333333333334
24,194.46666666666667,200.0,200.0,15.666666666666666
25,186.36111111111114,200.0,200.0,20.666666666666668
26,188.22777777777776,200.0,200.0,9.666666666666666
27,181.8111111111111,200.0,200.0,9.333333333333334
28,192.87777777777777,200.0,200.0,13.0
29,195.66111111111113,200.0,200.0,129.33333333333334
