Generation,Average,Median,Maximum,Minimum
0,-563.5412142518685,-521.3928435502735,-36.74442142162899,-2069.440199403946
1,-375.13757790213486,-313.6890330615388,-43.42215725068828,-1349.7238512500778
2,-300.71527765339926,-254.12938725881793,4.929729558404138,-1455.4904097412934
3,-264.00097283525173,-205.94033738214213,-41.456019932727266,-993.3762172834158
4,-224.1481303530239,-161.09023212041336,42.561088463507616,-1056.190328205161
5,-213.4880269293331,-151.58290512812215,-41.451610795315304,-1300.6921372380668
6,-187.3634788910602,-138.5105561339455,16.67585751568959,-1665.1430052753165
7,-177.2304830571357,-137.55985793701493,-53.44787300323733,-1037.213642107106
8,-173.20668518706745,-130.71747509284612,-39.89198576841171,-729.6826896525287
9,-184.8398566969458,-125.94635248180899,-21.578250721662254,-1876.0258567730407
10,-170.47820468035465,-132.22913767835513,30.489427553294956,-1234.240362908153
11,-152.59893473391898,-122.58865047316543,-19.068732715236333,-757.9493867778766
12,-154.84370754754315,-120.84140042699804,-8.428405738656599,-1094.4296733624788
13,-145.09146984097728,-112.3487638450872,22.093618232364605,-944.1857064324445
14,-139.87585421501825,-102.53541692063666,65.39449575525798,-1074.0850334223217
15,-131.1499136399943,-98.05796430856651,25.566404797946742,-1369.2216326762302
16,-128.2607854246098,-96.37695236260987,41.06140191456807,-661.3282336386445
17,-124.38924578610911,-91.17521998255677,130.2134552805509,-1113.440529103516
18,-120.49621614417889,-87.11610883137604,24.486823363546936,-759.7128015422599
19,-112.5675307417446,-77.08199487301957,94.68476761593921,-1065.7818216505887
20,-137.51551476879737,-78.89375071470343,97.74524813102899,-2525.8278426147995
21,-121.80914745992719,-76.00990076405606,26.874202423999154,-1832.6494627693407
22,-101.80532166207091,-69.49455396058835,68.15841413502491,-721.3594718522781
23,-118.4282990359194,-74.13804458191967,70.13395275308484,-1597.1353002329797
24,-104.92033159073755,-69.59898926016886,43.62088086826094,-1180.6914602795916
25,-104.35438848787076,-68.88221587051976,121.19015073208038,-1485.9869493339932
26,-100.84117607657451,-62.884696165998186,47.08652140973421,-1023.1107923505925
27,-114.96617075872348,-61.197689312238246,105.55321820098409,-1952.343788892167
28,-87.95393999156782,-58.029205337931444,62.868762539588964,-1296.8561310608889
29,-98.10810514681779,-64.57704432094064,114.83943605782078,-940.6843966139462
30,-85.32101173173908,-51.18742469939978,53.31347011353074,-769.0204441596003
31,-75.76314436027776,-43.48986065466288,76.62310076147668,-783.2800688758075
32,-83.02512950415029,-46.512310355937885,108.11852990570408,-768.1019363714973
33,-84.39501319901194,-39.96871914704051,87.6207696262045,-1546.0487626934757
34,-67.09067210235997,-34.58010504010491,69.05617789185855,-907.3804323100634
35,-63.57408917258773,-32.84588245156295,74.19299542398318,-773.8945737996446
36,-71.5916536954793,-38.06942074154783,93.3826777714561,-779.3748081186413
37,-72.12003131512508,-30.88146796948227,107.52269967983152,-689.9766138390586
38,-74.24769456160374,-35.055530839497564,89.48216846026794,-1371.5056020783156
39,-65.22395456005952,-28.768655117332997,161.32992244815927,-771.3998982814607
40,-66.56390403070145,-26.554288216714266,81.05148187552004,-1188.6484711281464
41,-65.24229132472294,-32.205611338775604,130.79435220737244,-835.9315905923792
42,-62.275646761269336,-23.692272730139198,98.06984954035443,-714.3165661667103
43,-67.23710012340987,-29.12741364491428,91.39364674560426,-935.4260267038609
44,-50.2382454742483,-17.959097617424582,161.18049542876582,-585.8905414352827
45,-65.76754115439586,-21.207977903297525,108.24794048852617,-843.1403223389519
46,-61.571046181404945,-19.12855284488234,79.69719290077887,-813.863003528145
47,-57.68073888899027,-26.03355091080347,99.1759073996215,-820.1589350097287
48,-64.97651424275898,-23.111342713011783,88.36701188395513,-893.5663227439014
49,-59.33840739311602,-20.084210438694953,95.68260701882933,-652.8137332301061
50,-48.453819546335176,-16.45851267550958,182.0152604208397,-575.4719517241446
51,-52.690881903952494,-19.481304093601047,107.3190665568989,-648.7145572759878
52,-52.02607872461098,-12.1057270811134,143.33398787233696,-728.268605445394
53,-59.1954960256624,-22.23897749492202,148.26267167908597,-623.456592110303
54,-55.99162899166199,-18.54520567884936,87.79956061917302,-675.1309201583853
55,-50.91515492482589,-16.88067189543645,119.23527034263107,-656.8044002336702
56,-50.645246503242625,-17.766352468024955,112.66407818330912,-675.8478266134488
57,-55.9782308056494,-13.729250134993965,144.43111243693752,-694.1603290690636
58,-51.36877360674939,-13.580191010656705,99.06748860449807,-779.4773164553641
59,-50.31297013255057,-15.013630504830454,108.75699021443968,-649.9924887518466
60,-54.19309784997614,-19.726093932272374,111.39738392124355,-624.0836825417177
61,-46.347621780171096,-10.532770524373671,162.26291204054658,-683.8247383311931
62,-51.02872993903321,-10.700486091017774,90.45678891770928,-615.7949978010736
