Generation,Average,Median,Maximum,Minimum
0,-577.3560583725707,-564.0903083747269,-48.1665075417209,-1478.255638375905
1,-425.65489473471234,-412.0460765824025,-80.07026702694041,-1402.2143736429025
2,-294.4443741909224,-217.56986413047494,-106.08136887858048,-963.5677459616733
3,-227.58970456999182,-175.52408542530173,-42.562190315662725,-847.8381049034606
4,-188.82534916872933,-138.13287098333882,-61.95046029781779,-1306.273156843183
5,-187.07208439160675,-138.19673320537612,-55.731060836657626,-633.7579419133558
6,-155.39303849102504,-133.6612109176662,-10.039282410767923,-515.9484510867942
7,-151.4320599148331,-129.56411315253686,35.52036545577476,-679.1287696587195
8,-152.09137020139514,-129.99810458489395,-40.38334676142396,-562.2819433685465
9,-142.94689432454732,-124.40946839582756,60.35020991666429,-687.9731700062445
10,-122.92092102815838,-118.12351659537092,44.27368961673708,-479.20720885961464
11,-130.03427392398333,-118.9810872638433,5.7016362493758095,-530.5758996882626
12,-111.00413648841113,-103.29835244353978,10.580235216138037,-503.32433752826336
13,-95.31836099750956,-74.9598080611844,62.457129911304,-383.9686877535842
14,-77.53404088790192,-64.57548267352887,81.74717848335463,-812.1876737702992
15,-49.8259499409607,-49.71504409278848,101.17872530794291,-334.13810476888193
16,-42.18236022475198,-36.113765060453936,95.09582101744405,-331.6900044557101
17,-22.0294776615024,-16.056988497068957,117.37167231577418,-168.98523964482362
18,-21.40181984538553,-19.259537904323285,113.88388303144569,-222.14872322491706
19,-2.8071010399512657,-2.658245153288535,129.87205151890387,-250.56547237836446
20,9.950448755986622,11.513109085704613,151.2490453710536,-284.15613646338505
21,18.59552874753718,26.2798271536114,145.14531017939626,-193.9849192612969
22,42.39919157128896,45.671584925153006,150.74589882302064,-113.76541237725458
23,59.50375184213963,71.85299040454635,169.16760706802646,-82.71359277580243
24,67.50484646749443,73.58962134981988,241.32341779046044,-130.0378757167829
25,78.49325242044182,82.56607716414861,171.5252456058722,-19.814009034764382
26,84.18736825767229,92.6686101650776,171.95134096397814,-51.42156204674118
27,87.2318260915028,95.60178270109037,169.4145166936438,-115.00195531889226
28,98.98386172313707,100.18424895725252,246.85261126341177,-34.31790308563212
29,105.31889065383456,109.03454101425359,233.6052404386578,-138.91245221937777
30,108.65785396748552,112.16069442247954,178.43539611850147,4.943705846484278
31,113.7677258941583,114.53655107958446,204.8572361762956,18.693200651198286
32,113.33235695574797,115.5182937849103,309.1065211386943,10.02101850726598
33,109.20303205918508,115.97334189234441,184.40963349383193,-56.22823468663544
34,117.11770022983231,122.45362717506282,199.59490613328626,-2.841085899615502
35,121.6221325613277,126.28228246516089,250.9213121706526,-54.65296452190615
36,124.05097289532294,127.78480473193346,225.19189923232094,-0.4495983562976562
37,128.96977798358844,128.2587280773352,251.02724075392106,48.70112972994292
38,131.04849978509858,133.9663000921497,217.32040463204694,26.638447413758758
39,135.5708818998806,133.9600399710024,239.28347258508447,28.41786884729369
40,136.21596877681125,138.52716764946427,296.4122411229635,35.54083110189595
41,140.85193029224433,143.08131060337837,269.7656015565859,10.394107229312231
42,143.69944877269202,146.54087243913503,272.21952427287755,-54.37577543519459
43,149.6530967411585,149.90932942375187,275.61646923869415,89.13404670856714
44,144.1686488856067,145.94480556458825,248.06783631594558,53.787113248397326
45,146.71883625885397,148.02372226581917,281.2403786597731,67.82259700928473
46,148.74220047781967,148.14429094591367,256.4769628766357,26.4449077990042
47,149.33759950721472,145.7742302633525,244.8445004309141,78.46251387088954
48,150.85505834768034,152.7933625254392,255.2126543387394,59.23971122960443
49,153.57131724200096,154.54488570108677,273.260120877225,39.64423889004109
50,152.3002486657955,152.02604761518134,240.41818329000444,62.512625805096405
51,155.32345379523818,155.35311595222277,263.8771471290534,32.64354117029003
52,151.03174041674106,153.21121630235547,254.29850162249068,4.429584799849901
53,153.36325902725653,157.40363015231952,265.38563025953664,8.903313837314201
