Generation,Average,Median,Maximum,Minimum
0,-567.7693773870769,-549.1244247029776,-43.90852599360648,-1862.4034255821737
1,-434.82283285422415,-408.9593721360643,-14.040454618824759,-3087.462460844716
2,-347.25571816626325,-293.89789992318674,-35.92391954322565,-1608.058193952408
3,-290.7405877269322,-225.55703943441745,-40.81516012942492,-936.0456234449786
4,-245.97516491916835,-172.0312513592429,-40.71596459381211,-1916.3946354815769
5,-232.58159277977836,-164.13851462427704,11.352086499186612,-1556.164089208007
6,-215.63486672241675,-153.83727835361816,-31.734027919715853,-1083.3932792494427
7,-199.3045103569422,-143.75666405744056,-17.10288070582691,-999.6025028483815
8,-196.22269229075712,-139.35764539058658,-37.324615359140616,-1003.0313844122138
9,-185.85849028288297,-137.8527102270606,-34.55434858746808,-871.0808210502914
10,-192.09784748027778,-135.6161755313911,-11.368093141884989,-1387.140084688386
11,-172.65613313762265,-135.08132897095498,55.25171034037771,-705.0510462868793
12,-171.22833633402527,-135.79455044913965,5.321932756762986,-640.9162430327681
13,-171.67298033504684,-132.52493686979892,19.49201723105637,-1386.4635296953593
14,-157.32406888568806,-127.29804191466731,18.19305473963979,-670.6048253168816
15,-154.65418323654328,-124.95925040370938,-21.988729239658017,-732.4985026784489
16,-147.18413921117718,-121.23275590732908,-11.551361801702257,-629.2431789404762
17,-148.696746178862,-118.12926668924953,-5.647151288800046,-833.2771805372637
18,-146.82293560007244,-110.85049914059938,28.507955991874667,-1091.883413976251
19,-126.82094991639221,-100.77853937457621,10.629486599407628,-581.3117941923939
20,-129.53683829495932,-99.59639203864253,49.80715129369917,-617.4255582450118
21,-124.6250981515456,-94.42910566271351,2.088699441539793,-1082.5217716283776
22,-119.66898422993164,-90.7516954820325,36.62560865778986,-713.3903123833566
23,-129.48116534928081,-92.90397239814493,48.39673935328204,-1066.715813791808
24,-122.5858085947624,-83.89853615847507,54.15298585215542,-1664.2387375037772
25,-122.43507114766375,-84.44358315224707,83.81256901104622,-644.46334129897
26,-124.1265562811391,-74.92951026820981,55.09408308629355,-1169.951371200619
27,-120.5897026937045,-74.25055982728165,19.185764033796577,-1608.597462316034
28,-121.44769263275458,-75.06851484579795,37.59456172361818,-1562.9263597436795
29,-110.59930081703338,-71.46315622908006,41.954289140302926,-861.9553614380853
30,-108.82891819443012,-67.79496551394064,17.225532880018488,-1462.0257724774863
31,-125.75715144136642,-67.94015665816804,66.37859563075584,-1772.132661643549
32,-120.42426239648056,-65.08025842163065,40.497215597811866,-2839.285155401471
33,-105.27796384869667,-68.70880267836745,20.021883366280647,-1857.01599428792
34,-99.56310662973857,-60.142934106536515,119.81499168778487,-822.0134055614955
35,-103.74481433330156,-61.62548898362127,62.856011477579365,-1703.7852908384436
36,-94.5540849719315,-63.344259338686754,66.53505428167524,-696.9290628158327
37,-90.70790431236752,-59.47941853172283,104.522898202801,-679.5661560336063
38,-103.47005707310971,-58.330165561608545,66.98510651723535,-1122.1991984639542
39,-91.6415167551745,-60.908840475321725,93.39895027663745,-785.5944750843782
40,-93.0753545552953,-55.540014119282716,58.83097832399636,-914.9401367798846
41,-89.6215532980845,-52.098260350996156,159.73278768491895,-742.9520144743325
42,-84.05377956862849,-52.164672304531436,158.95304581363186,-773.2518554707741
43,-105.82947866727312,-50.82138220919316,141.42391519131277,-2589.2403577229943
44,-83.84604174346727,-46.50917301796455,163.51893160091868,-1270.3491016952876
45,-78.6431308331994,-46.184399832972815,69.82226737387032,-813.854809102438
46,-82.04440720013999,-42.2795075974564,135.1761706351553,-849.5368934061131
47,-77.18015538069388,-45.77900498517326,185.0378862257991,-767.7835851525937
48,-73.15227822345408,-39.38324273308215,103.74306162712021,-1045.5904542893475
49,-78.15998406279671,-40.67182652097442,151.7120778384056,-1512.4722951478454
50,-81.29439419779521,-40.75282061091919,32.92065330371411,-800.3911949268223
51,-68.38349167099157,-34.653815358971386,104.4956861539457,-566.6624593141722
52,-67.68799775360243,-34.668566116069215,81.62535436264027,-804.8606712122573
53,-64.27831650258359,-32.96215560266243,76.4001084513851,-587.181431102793
54,-61.323139828799576,-31.747497822617916,96.69643805290781,-716.2535825484753
55,-63.212223395457706,-27.1805599425037,94.7574441956477,-687.4433217175234
56,-63.23395135468466,-28.134602159873445,77.03796059061982,-744.4301547741073
57,-55.72469931180809,-26.95511193668122,99.70001433329814,-547.9073097030324
58,-61.47531286902333,-27.47774165977525,94.53456002783268,-948.5505792142867
59,-61.12062788685872,-27.36319676886705,75.95403192854712,-685.7871865975964
60,-61.48756486910669,-24.220098278891946,96.57335294419731,-664.9847828834083
61,-57.89257820034778,-25.00087733808486,151.0456450271638,-621.8319912524929
62,-67.07543490533057,-30.250318037423366,98.1212223865114,-776.7529462664348
63,-68.56074351210718,-26.55348822312242,64.631509715081,-694.8518221163373
64,-57.70859415251348,-22.807431300892446,77.18678260769268,-821.9735156108081
65,-55.55886729849516,-23.988762171330475,84.04812281502647,-680.0715091741764
66,-54.57399288695896,-23.62823984316023,83.64738241082732,-622.2293409199357
67,-56.68924970294162,-22.956488746956023,101.32372455822554,-614.9196046335147
68,-58.15129517478555,-22.038134917716327,68.38101189001843,-663.9700732609537
69,-51.84791795876813,-23.868557425678382,45.26843489462319,-660.6661480727022
70,-56.79538900704707,-21.706874101635336,99.42399720255297,-593.7250964634724
71,-52.70227493619663,-24.32734121637489,190.70533325873058,-642.5106894625776
72,-59.14004042082566,-18.696386064110346,92.24992021841187,-772.734984232573
73,-50.57684940158116,-17.8047658053648,84.48857264779558,-686.6628940608061
74,-51.75471240850656,-19.181147113758257,93.31388350259209,-799.0385167719829
75,-50.555939831596,-20.906508670478402,72.83619942785842,-664.5655106622008
76,-55.36042108437285,-21.39762055605597,82.7988003771219,-630.8843999979813
77,-53.93165742367231,-22.13399017137162,124.7462542563773,-726.4164821584385
78,-57.967330858751865,-16.657216640522797,87.4406596993676,-505.48777864064067
79,-44.714531251615945,-16.928424123029252,176.11531219055465,-586.5647673721717
80,-50.081935514017005,-20.717183523130082,143.23340435905092,-544.4447939462458
81,-56.18127055679219,-19.124830044700797,98.88943766485507,-732.158306725342
82,-49.271639388505825,-14.034470848616383,156.13491177073627,-732.0644483371028
83,-56.145827361172266,-17.127516195091538,90.64697306277988,-595.5084269657686
