Generation,Average,Median,Maximum,Minimum
0,14.72222222222222,9.666666666666666,60.333333333333336,8.666666666666666
1,18.022222222222222,10.5,84.33333333333333,8.666666666666666
2,23.38333333333333,18.0,100.33333333333333,8.666666666666666
3,29.34444444444444,22.0,122.66666666666667,9.0
4,33.03333333333334,30.5,121.0,9.0
5,45.427777777777784,41.166666666666664,192.0,9.0
6,50.62222222222223,37.83333333333333,200.0,9.666666666666666
7,53.76666666666666,46.16666666666667,200.0,9.0
8,61.805555555555564,53.0,200.0,9.333333333333334
9,68.43333333333334,57.0,200.0,9.0
10,79.28333333333333,63.0,200.0,9.333333333333334
11,91.1722222222222,76.83333333333334,200.0,9.333333333333334
12,103.2,103.33333333333333,200.0,9.0
13,101.95555555555555,115.5,200.0,9.0
14,123.55555555555556,133.16666666666666,200.0,9.0
15,131.77777777777777,144.66666666666669,200.0,9.0
16,146.55,177.5,200.0,8.666666666666666
17,163.2777777777778,200.0,200.0,9.666666666666666
18,169.13333333333333,200.0,200.0,8.333333333333334
19,156.87222222222223,200.0,200.0,8.666666666666666
20,170.08888888888887,200.0,200.0,8.666666666666666
21,160.27777777777777,200.0,200.0,9.0
22,154.5722222222222,200.0,200.0,9.0
23,159.9222222222222,200.0,200.0,9.333333333333334
24,166.36111111111111,200.0,200.0,9.333333333333334
25,157.54444444444442,200.0,200.0,8.333333333333334
26,168.17777777777778,200.0,200.0,9.333333333333334
27,149.7111111111111,200.0,200.0,9.0
28,172.8388888888889,200.0,200.0,9.666666666666666
29,164.63888888888889,200.0,200.0,9.0
