Generation,Average,Median,Maximum,Minimum
0,-92.83704976871782,-106.46498282915266,-12.40825701600472,-140.07209560477727
1,-81.01863971728788,-100.95907388136563,-13.312156694904004,-135.2890764087036
2,-71.2558807530762,-80.42491508013978,-13.301617960342256,-130.81689627828658
3,-59.41378509274489,-39.17727890446748,-9.506839449845463,-132.80851741845674
4,-57.77860392728849,-37.038011420556074,-13.323424851102994,-134.33239533682715
5,-55.91447450931316,-35.05192987838575,-12.65855166898785,-137.82850962692888
6,-56.07482476317554,-33.80359939040171,-13.329473759479379,-136.91333370198433
7,-53.92804368482875,-32.422955146087894,-12.691087470233745,-133.1281710784747
8,-54.75677523940365,-31.843249524918168,-3.2010060632255786,-137.07917541443337
9,-52.33941258195252,-29.989930083813046,-4.331210594927614,-152.41918392977433
10,-50.70693234669433,-29.70639165342327,-1.9432223835936682,-146.09377660839056
11,-49.23335702181114,-29.25910649453364,-2.4955617176465674,-133.16867744707523
12,-46.354127645566564,-28.244286495757663,3.617084521328754,-143.00024228988752
13,-47.52670761139679,-27.324447827362803,-0.9703577143981686,-143.90398632775683
14,-47.56140144060032,-26.35305851994874,-1.4960030430158107,-142.86889780701242
15,-48.35117233485488,-26.539734486271485,-5.861701029227155,-138.61886397936897
16,-45.31602288115879,-25.720601472144082,-1.2963893020100759,-131.3208535362196
17,-43.79279018308531,-25.337872628529027,9.406071628549457,-138.18093857033875
18,-42.815982537115254,-24.85627971118847,8.698757321249373,-135.6165042447879
19,-42.96981545307792,-23.943208823979333,12.75156668971467,-138.511679366999
20,-44.843633227180526,-24.017114207275576,12.988504664384473,-136.0581712779239
21,-41.73228136581282,-22.924274382857583,12.8908825772741,-140.93539531642338
22,-42.39935477598174,-22.793834464163837,9.577564490881104,-135.2037121165374
23,-42.74552159348204,-22.363098763493056,12.612897376008325,-139.34003422237126
24,-39.06687619923617,-21.79229300054586,12.499654702303632,-134.64450508101262
25,-40.459143654849385,-21.821704882885605,11.27494846608024,-129.0776052388143
26,-39.18424232894815,-21.545251528902956,11.442398962518075,-136.00402025016615
27,-40.559803022063,-21.814832657766992,11.846433548056206,-142.45449717758933
28,-38.60592611769002,-21.541688111401932,10.103170902117492,-134.44274089366482
29,-37.68273518299527,-20.504898494192936,10.966691571295916,-137.67568842938337
30,-38.668186254475344,-20.521043256119047,8.177961932316855,-134.41381704250952
31,-39.74331769719464,-19.75933367993982,11.368644115335547,-133.67524200560027
32,-38.048691993635074,-19.127985696497504,11.457631402662605,-132.42177093310883
33,-36.97978269880004,-18.573831463748924,9.056182914472972,-134.8245862841592
34,-37.22970887027463,-18.482621981436488,16.185792731118102,-133.0395067064222
35,-35.56999044310402,-18.141744025981907,29.06925049545927,-135.7489866253511
36,-35.49516475595405,-18.41568890143425,18.669249791304686,-134.26574850127827
37,-34.54662079961879,-17.824782388311416,34.10178619316408,-132.8815192415834
38,-34.2916350131354,-17.691716994828873,19.738744244421603,-128.986390909458
39,-34.82355624082596,-16.772173355164938,17.425362270610112,-132.6322049179939
40,-33.86768909717166,-16.44005773895433,24.095742409240103,-133.40812852430798
41,-34.91189301131692,-16.180343428455785,13.950585716234443,-136.02829904135885
42,-34.29322753101574,-15.97174500186589,22.042194439649208,-126.45691900582445
43,-36.205315714158495,-15.734676594280204,14.307383501402448,-139.00704059993421
44,-32.90838871795157,-14.70452680044266,20.092431177908843,-137.82495942563
45,-34.405402256506676,-14.641691462717468,21.0544012494956,-140.08523598182686
46,-30.118614385837148,-14.054961148560501,16.790856986811463,-132.38370627632784
47,-33.822877552188075,-14.132933871303514,15.309639821689922,-128.7695748103845
