Generation,Average,Median,Maximum,Minimum
0,-517.369094877818,-490.40745158561083,-53.53656405800322,-2103.709510651634
1,-362.86856056317276,-316.0662390361977,-69.49057848436446,-1435.6161093456442
2,-228.9724061865061,-173.68502787748696,-29.51615999250866,-1820.4495474540663
3,-187.4872040182528,-143.86224248322196,-4.424547727860765,-847.5852767968858
4,-160.83481806912872,-135.33557384366912,-16.242899934207156,-832.6434050257141
5,-147.47951008153217,-130.37147254883587,-5.5071646669364,-792.5705608659315
6,-146.68521639340585,-133.56049973900983,-29.816618743473146,-1092.791258027063
7,-140.10840547585474,-134.2561319968112,-40.88351825847461,-526.4163926052628
8,-146.06317098603782,-132.95840026598947,-32.23955322784739,-1811.6879286737687
9,-135.99697870077705,-129.89116744078507,-32.01055041889003,-537.1275504179492
10,-135.38141987059348,-129.8851544152002,-7.877009028916713,-601.6135812605092
11,-139.81582919933064,-132.3521488797062,6.444263864472224,-598.7953229435881
12,-133.66965551767,-129.7752611777584,19.875957204879494,-529.1749971281241
13,-135.46143561616043,-129.48500128686896,-33.56061935741027,-750.6058754740635
14,-128.20454857759827,-128.6839269169074,-1.4952333017187034,-383.9849888102796
15,-131.861082321939,-125.69842628047826,39.41397193795397,-392.6980345934401
16,-133.3134176909907,-125.18766560381638,18.91341143767458,-672.5939200378581
17,-119.41553250200711,-117.46455735455223,22.60838519079277,-303.63104583737
18,-132.6473038067227,-126.17444259785975,4.806362114575198,-625.2528771306653
19,-122.45558720163275,-119.1968605050924,34.35341120195078,-428.63463842218806
20,-117.86178851339638,-114.1527113079976,58.89764126844247,-488.69929370870506
21,-121.94897190134961,-113.72038337679571,35.597990235356,-398.0773458635594
22,-115.09728363942065,-106.03733764135862,15.620136772101086,-392.8799746622432
23,-107.64255018933471,-99.46483547272264,57.13105531145312,-727.0900437322776
24,-108.06421460286036,-100.54941198255236,69.00162644670739,-493.0017314730467
25,-101.30830125054955,-91.37667650799506,42.39538167509979,-380.87996337875194
26,-103.76154887772918,-94.31690299608003,38.10546849143233,-354.4183445500473
27,-105.85661171956814,-96.7354323723228,86.21155569193532,-421.99118843831525
28,-103.84078307848996,-92.80491383336096,163.47174623130618,-513.2245095844515
29,-96.56741291310327,-82.53730953133291,50.923032574747744,-513.4153056890941
30,-93.48893694950945,-85.93828739644036,92.76768622205743,-409.4952765827777
31,-85.96999787710283,-78.25288993112355,92.91037562968893,-379.4812052707827
32,-85.0347833817166,-75.61930057826353,65.80139468141353,-318.18074528583367
33,-76.257201564486,-71.90256582118816,62.88766395061712,-373.7820091185638
34,-72.75502625087442,-64.69679172267897,150.4170668866757,-398.45246782121967
35,-72.69183695814597,-66.87072085816926,143.85017223058728,-327.31778421679536
36,-61.137067701224105,-58.59555026186554,95.38276240016489,-264.88655566100476
37,-58.793463882626604,-56.21352929649544,160.31130261085426,-353.6595978644732
38,-50.202911227954445,-51.41207700614177,192.46041726950054,-238.45253799300121
39,-44.94534987936313,-46.61881802507468,174.43978647330323,-307.01839261898243
40,-39.92518181259742,-39.662363693640884,172.05134594420102,-259.5007279861921
41,-24.460285590199117,-33.994978503580356,216.88925504095096,-265.58583720135687
42,-11.899022908056784,-16.22852767924854,165.73982855814765,-172.07469623047913
43,-12.866909726386563,-15.774094606131776,238.55847809598276,-300.0455572960953
44,3.709128846479313,-2.134029515397579,219.86468348403636,-153.07032470005836
45,5.652957626458469,5.200276036444701,214.76661417678147,-237.46222710363313
46,24.68100355845802,29.341891453742775,233.85193578180144,-140.02190169376595
47,34.55698259815394,35.53016964156455,228.08501252726964,-260.34225177964646
48,33.658983486974776,36.169625881709244,232.139663607315,-221.33564846601823
49,44.4038970013302,53.70965661573658,172.75683426525623,-149.84415513995657
50,51.00449371668878,59.321864785327065,274.6509384677802,-209.57069019818445
51,54.82183309041823,60.19066973224071,230.66423235636697,-142.33549355946278
52,68.69613406008519,73.47028625156304,273.08887997390565,-190.00963978296298
53,68.4876542901039,74.16979804341405,263.6687980323148,-119.49259319571827
54,77.59282724152291,84.00632401628144,204.2341199063396,-142.9656607794319
55,74.99624788617396,80.24981087040766,214.433237290422,-221.94511809997195
56,80.63134823195755,84.94033845717343,218.93245386853792,-122.51240895478537
57,87.4009279328524,84.61121362134202,254.95529355110375,-21.716135050160904
58,87.6064435327723,94.41387743885869,221.55090478572674,-134.8829818182103
59,95.86986734482993,99.38768272889197,232.51304978917005,-76.01175251094016
60,105.85580227088103,106.99280878740589,228.669338528844,-43.234014933456535
61,106.40107420517887,109.69051978796108,255.9672461813102,-54.031912923668365
62,109.82725047885694,113.40837773563999,270.0810969161117,-54.915950492927514
63,111.07614060576968,110.1379810845404,236.09834316621883,-12.229572959824013
64,119.30056164659679,117.74350282919096,272.927552174028,-43.02939659695332
65,122.15484717642603,121.57760986608224,264.5653744947826,5.586865961993548
66,123.46306239062312,123.48316537788384,260.62399648932615,-77.62526902255546
67,128.5350762443993,127.62171090239639,291.29339779148785,-95.88745350761373
68,128.6576734064389,127.46240115863233,274.31464040163,-37.70771670979618
69,133.024340506727,134.2162996576755,266.74629888444014,-17.475386716371784
70,146.2650482254201,145.00593711603557,287.2978047352552,-42.51688203500109
71,148.7560655677968,145.39027185781725,289.2133034610611,51.9411671031964
72,155.0825683435209,156.7838044003185,282.80334640128774,-69.77079916774426
73,152.8824949485512,153.71185452228622,278.50388944914795,-16.335812592542194
74,167.79152547221275,165.01635521443924,287.41556299831944,-48.29988551925228
75,176.4996712612475,178.55666813414564,296.16481118928726,-17.167844837746614
76,192.51385434924964,194.12023065236957,290.6052051284382,57.63999206142006
77,206.27867933659346,213.03763916158874,286.0159534632332,49.119680147829264
78,206.41510738200037,217.3878907479676,290.06986529611044,2.1187891770260827
79,216.2153385095812,234.0094913600367,288.61092170936496,24.057564071684638
80,207.73593641045085,234.30613132990734,286.2678946436326,31.75736899841809
81,220.12920024361105,241.5207434141363,292.66482283485976,-5.058259092501473
82,225.62049696862948,242.36424484582912,286.049726626157,50.60654661180104
83,228.68783302286633,249.92489919385991,298.77426143122756,15.92755131053075
84,237.4252943754484,253.49297545373338,302.37119021788163,2.1875357931246007
85,228.1885597128268,245.4848373913781,287.8246633257751,55.458740871655216
86,237.51530886096003,254.01730310376024,294.1689673547644,42.225314308222956
87,240.68931262356818,255.87149196210567,301.3147590321914,66.8435868472143
88,235.67611896554996,254.0793075809139,289.58858747541257,73.33473533065741
89,237.47963739722607,255.72437083469293,298.7493407192632,59.72586066224115
90,239.9996394885788,255.91386174508978,287.50885090628435,87.4967881839478
91,244.8283405038197,258.5977065851278,307.5073569790738,28.833520003024404
92,244.04994437752538,257.73154185510725,296.25019292537576,31.98648828965628
93,250.39510839509407,258.7033566227577,299.50418067146825,119.43324033774745
94,251.52714573912476,261.4511587577409,303.3198946187022,97.06803721410908
95,248.27693160859465,261.9311762399778,293.6730728180004,97.43185822283273
96,246.32903004173764,261.6255158528401,288.9366293041448,96.65672006109507
97,246.07010319542974,261.32613935917516,297.5156043331506,89.25219612244577
98,248.46074910014218,260.4868569410207,297.55977406247445,91.98989823084291
99,249.93539606227392,261.75250393349194,296.12609982740514,93.51180988285228
100,251.96116126271286,262.0941039454023,305.1026133224489,124.09756791112518
101,255.4452989648855,263.60495133426116,301.4774601337817,165.3503770613871
102,252.68093071122146,263.28473802232315,295.0404771908583,70.9406132121669
103,252.0689967977889,262.09654342966735,295.58273213300123,123.07467384941441
104,256.37086837466154,262.34595852249447,295.21929997818137,132.5005927590597
105,254.79293851845998,264.53721651458693,303.9915734956381,139.10210953029556
106,259.8544041922011,265.51468828328393,300.50689842661143,142.25623111184697
107,252.40544097690272,263.9603445744924,299.8339484694864,103.59935057209476
