Generation,Average,Median,Maximum,Minimum
0,-451.379543075739,-443.45979712926544,-68.80361127670916,-1393.141834334675
1,-358.6168924308574,-337.8797509928995,-52.859516910122856,-1228.8303143938938
2,-226.81344020924334,-175.55924530354582,9.752056110469013,-766.1413444673041
3,-179.41564922647706,-142.06508889000227,-35.71290998132459,-688.7902995335161
4,-167.13156373970673,-134.9061022950101,-1.5685789294823422,-979.4441855821896
5,-150.35791360151512,-135.6074768555819,-29.230710115181818,-619.8040609960034
6,-150.8467851786339,-133.94898807723484,-35.3512597709757,-675.966119929486
7,-147.60495848930347,-132.31676328313904,-47.66612484458572,-625.1200546193528
8,-142.3927614551713,-132.80934963386747,-56.25823260047391,-561.3716794526152
9,-141.3332893573053,-133.91392821161423,0.2957007304324719,-488.2880500074703
10,-135.29898354249556,-129.6271122912827,-23.424366634664548,-517.9620161201502
11,-138.4229231065881,-130.31953942562066,-26.08442288320282,-715.6953694098521
12,-139.87808675213748,-128.82078253331053,25.56543189909424,-730.6746934241319
13,-133.75249152364174,-123.27120381915911,-10.667243043354517,-601.5282780993494
14,-127.32721521571513,-129.1606187071252,-5.1671278211646126,-488.3460397832404
15,-122.76644380873647,-123.57078313382513,0.947568018916248,-355.1828138997162
16,-119.8377435807952,-118.23538640665328,72.18980078472059,-302.5054915695983
17,-112.90360666251516,-109.6940216415368,5.970956450596958,-432.3086647756947
18,-105.95704438463152,-107.58911264419038,86.00803493857336,-257.85208878294185
19,-112.1197568194829,-105.51918758267378,114.62947746303574,-371.1700237179127
20,-104.97205976953971,-94.84125106091398,85.69707929862024,-597.1308593165681
21,-98.92836560283315,-91.90574625923207,51.78672346857218,-500.7082687748032
22,-98.2216916921184,-87.0633718243077,97.20472887870153,-450.5331681446641
23,-94.35214523320622,-87.43638169095937,59.470229261169585,-346.64027278124695
24,-87.47149186697821,-78.77797338741982,69.96377646110125,-396.77203836902555
25,-83.38099976664515,-78.17779283570852,112.48000781411777,-294.9438829753672
26,-81.19477155107505,-73.27953832069035,98.14511277070257,-364.6204227039254
27,-73.84220683218439,-66.42978761788603,86.43976117840616,-304.3824280410481
28,-78.87063553332636,-69.15786618365874,71.10179525793946,-518.8437438057441
29,-62.24154001386682,-61.58074547051705,106.58618145337431,-298.4716021724835
30,-52.671856608008916,-44.74235584161508,168.0868449962418,-356.41129487066695
31,-55.21948856071008,-46.15449925814902,127.78512102510756,-394.18628418533217
32,-44.22452922384658,-40.19818910336616,129.31527594006528,-290.0834235553277
33,-37.206618808732465,-24.429878867880166,137.25688537255266,-540.9880214167307
34,-26.72757544427199,-20.120736969491073,146.16156633642012,-346.63596803789113
35,-15.283762131513086,-3.5686426122807875,174.55269914876177,-406.97165101226034
36,1.2862960080463721,7.357574476469161,146.37955116034865,-273.18635817733457
37,20.474745546769984,36.663341020541395,163.43303136688692,-488.3822808183222
38,20.62187753842397,33.26409056031122,220.99339858311558,-275.82789851655576
39,49.66331204019847,65.66546534091968,174.96636630405933,-514.4102199442203
40,46.31589412578554,63.01990746278554,208.0776571645675,-283.6684703792285
41,63.5964295180418,82.0291734882846,160.83128592176902,-227.8775228776692
42,74.58063905932202,85.93546651337181,184.78787027338592,-182.34358027934073
43,83.77255939996265,93.10020707057373,193.980546129911,-139.56685131989386
44,84.08539829565814,96.91571422298269,194.33133440347524,-121.4732240739239
45,90.29431233064045,102.54293090949099,178.75492132667353,-142.7694487482375
46,101.30730063333768,106.61773626285836,160.11223758939968,-140.03412804739182
47,105.67040863007175,112.24027891867475,192.26503347978928,-69.93316832866945
48,107.51469633046014,115.62404425022606,171.88537555378946,-79.92777788015759
49,111.65498038433135,116.26324084952738,175.65534579833556,-30.53098845740196
50,106.47533097253181,117.52873325002162,175.95375136900324,-136.40760743608743
51,114.79341185856225,122.29261700354931,176.57053830834965,-22.632568861555455
52,115.88346767965807,123.66578927599649,175.71843537742214,-17.734556155129823
53,118.78083535053608,124.82033334792443,168.365410090229,-29.917210698022945
54,117.99186354556358,124.01418167475151,183.57472084082858,-27.817276091719453
55,116.64449818367427,127.70397880239283,174.06684864404977,-219.05133051023108
56,125.81457886696626,129.56172610388262,183.9947975137683,-6.682133716698985
57,125.64364150547215,130.30315148854004,194.55164500769197,0.45645855320691453
58,126.45107214886173,131.1302306419551,181.5326861452761,-3.465638135909297
59,127.35309045954642,132.65732816224835,196.0961367550652,18.147541043278782
60,130.9345336227886,134.28767688032423,183.4744489669736,23.054367841337974
61,130.24728269074075,135.349464302152,168.97718748957183,2.2812938710097748
62,132.92052250330474,136.9559159502366,182.83123694511292,9.860182188062405
63,131.73367887034476,135.52367060542315,170.74841437219334,-21.464719899453616
64,135.77517691078285,137.81532480889797,203.80784552862625,24.133424974000462
65,135.52861730899934,140.1363303996252,177.35924784745146,36.962379844665165
66,135.41315900829363,140.60401499510363,174.04405017499278,-10.072712578861891
67,136.01924854836113,141.9539670108894,193.66646572808315,46.14337370129474
68,137.89012934008747,141.8650769341432,181.66549729034537,30.030515369147736
69,135.5497323065793,138.5751943227661,180.99792377267076,-11.878292490504938
70,138.32396480647014,141.5370071453591,204.1786228332888,17.001054380444682
71,139.03113959352584,142.2086865274124,216.86401915475355,57.2074624976666
72,138.32802109102144,140.72613407893832,181.27662143223142,59.029946662283486
73,142.39457562351103,144.0809971571789,180.070259802229,60.15456771168365
74,139.45890659876784,142.77183754023167,181.5899653489266,31.483202325547158
75,141.09637161936223,143.41030510149218,198.80750947801198,80.16420625517236
76,139.56452517183786,142.64535706925903,184.75559475052617,-2.77715799783815
77,140.7805677178893,142.55903492516538,206.20262808123002,47.51607361542662
78,142.66779631557472,145.2963378924636,214.31417260944352,13.598366901730955
79,142.21992994388108,142.87980382352902,210.35630718933763,51.21434102525408
80,143.32523933716323,144.03769785692177,179.2216872680823,81.39926967036436
81,143.72980068428353,145.76604534548858,234.98833643561318,89.20722294050024
82,144.21254522612685,144.32366554190526,233.05858261352674,73.66885947551361
83,144.75149477464225,147.01018862304556,230.03500874388874,58.57658840311681
84,142.91485777717585,144.31595205030675,206.7873204214973,71.0238064715149
85,144.7487915422739,147.43748942920456,192.1963611315598,24.317775009513056
86,145.15811814501419,146.08974601567877,199.41370293605794,78.5927175305249
87,145.7686509092448,147.46175897627802,191.32185980855368,75.38368351789381
88,143.91708718920225,146.4373657065476,182.28814327008934,90.35653093374678
89,146.53323982670676,147.8075411090163,190.14300878023087,58.34598412544201
90,144.32759749568743,147.0048737084481,182.12280593295637,85.3476324721132
91,146.5608511261927,147.59459460123068,224.12208629805855,73.4387587229262
92,146.50573717438712,147.43682206151595,220.53518996099555,72.05696549009137
93,147.61546358325484,151.12372853699355,275.52191177707215,66.45474200684733
94,146.40725496745293,148.0890042995777,206.81202821667557,39.52152594337378
95,148.00194666309005,151.60365429965748,255.66872934788955,68.65435983313061
96,149.88233488236307,150.6322594250375,206.63332716811564,72.23311456326262
