Generation,Average,Median,Maximum,Minimum
0,-608.4675986298215,-532.1709277613091,-52.85944715993912,-2958.651442681015
1,-419.0000844828087,-383.2941169039643,-16.27190093282066,-1408.1318650376325
2,-305.0449263760043,-250.89334417172154,-30.6202819833251,-997.1034530640827
3,-243.65176717680697,-200.78735621968923,6.277511240091715,-989.2896814669997
4,-205.33354865088657,-161.1067329675813,2.4224039157815533,-902.0477234759063
5,-187.62625501127218,-144.72255268305247,-13.383797502251861,-735.3676275341536
6,-173.92433977096584,-137.07619392224143,-46.54250599313455,-750.310888541695
7,-153.39788644746733,-127.09302795496762,-31.043998642467418,-624.5841444324404
8,-134.7196699071241,-124.83285224144575,76.93002773190376,-484.9426898114461
9,-130.36000933445246,-121.6196382502881,46.88894502573495,-539.7648737645554
10,-119.19628292561248,-111.43618454541709,123.49223354736836,-859.4549323715501
11,-110.73076403606107,-100.65357987740929,49.685740482599606,-615.7832447779755
12,-94.86581946447599,-82.13191140546553,46.17955470034469,-361.96656158986406
13,-77.04887252801502,-71.78648584882006,153.4422404638827,-365.2089237643592
14,-77.07025040695869,-65.05253925090318,142.28626830050112,-365.7679465650505
15,-59.27101332743735,-53.998644048819386,169.01152286184868,-275.40676307724067
16,-49.32592775617286,-47.78660254770789,204.1578042653874,-445.0885686991632
17,-39.122880152473925,-32.50551307103972,103.50901366300347,-243.12872284237196
18,-26.522568291738278,-27.781848840788804,184.2412811483987,-234.2388765436029
19,-8.701376983712109,-13.44952328272868,238.73105788871968,-226.98260765397967
20,-4.219532279312404,-8.037611316516978,217.43301734507898,-395.2630074669623
21,11.809890860155074,14.284540470199541,208.75412484423157,-172.77160846830932
22,29.83765773720375,35.61952602889512,278.472655486194,-145.61858898295472
23,30.767812293051637,33.45014994929062,228.41483276062414,-297.69821905366274
24,44.44472848603805,50.9576549703277,193.98586879877496,-184.86252300817821
25,56.69910221825133,57.153181767360614,269.4696726777083,-134.12419540532514
26,62.51568004880634,61.261043733356814,262.65144602882077,-90.0738685536307
27,76.28441490247404,76.72551816157934,287.7657150680052,-115.25943980488334
28,90.99166337029315,86.12856415955471,286.9088975239816,-70.39644678143188
29,108.49975465650772,97.13969630887058,287.4867864015246,-86.6331370047584
30,122.8011965567712,113.68622464163585,299.49810159692794,-63.74241000953453
31,131.27283812225946,118.15130482039234,301.30921741793253,-23.139172540566364
32,133.64545628942992,122.0085797290959,282.5996735057228,-73.03149655629626
33,145.4284243636857,149.8412153201129,293.85136589433245,-129.42302920144462
34,150.25553831427095,152.55777802082423,286.9323444710238,-57.57436214747353
35,160.07129988430935,170.78850051663017,293.92921898825057,-42.51078359862666
36,167.4078808909888,171.00485872097204,298.2580059099666,-51.74237040690182
37,173.0582646622108,178.00442106399828,297.0726524542243,-32.524416035615424
38,184.25176532361147,190.55956236840322,291.4382928165148,-85.38476604348085
39,182.27266640931904,181.39702491864205,296.3432931528082,14.046519003263692
40,189.8458433645664,200.98706193531586,305.0118540471063,-29.755307081697435
41,198.50540800142528,205.24600427552457,297.1902055246555,7.8965884452400275
42,205.83280173035848,220.6078462661418,304.67550203104713,16.740960158123684
43,213.386760012465,228.23220344055255,296.75046842986023,8.852468173236161
44,216.69130106868167,227.31768124489798,292.6187371944161,0.22366024811157104
