Generation,Average,Median,Maximum,Minimum
0,-485.52764151136466,-482.18617813248693,-16.779071161666405,-3169.751479556933
1,-371.62367527678606,-351.66548639192,-36.77569367501933,-1230.0736992754628
2,-256.7082867130317,-221.8197125039982,-58.933936794633915,-705.8352022135473
3,-205.80265409238797,-146.7752915507437,-53.62064217783956,-1089.0014455732194
4,-155.0649314464564,-135.8288908925246,-21.2091867409044,-643.0178504980232
5,-160.72287470538208,-135.71817655095202,27.264951000672898,-814.6681383859022
6,-145.87274990859416,-133.1038452376605,-63.06586985824068,-666.9859282272218
7,-144.04682106866352,-133.71549113322897,-25.959262498799713,-545.7534538056742
8,-136.8183187160603,-133.06869817596115,-34.21013542186859,-569.7146253049668
9,-138.66354291158407,-133.78643657750558,-30.438883721578648,-594.3822645415629
10,-137.784469257586,-131.88070029907948,43.41408285349132,-536.0191351825518
11,-139.34058199813288,-128.97060940806585,-35.871850324938606,-653.487762560087
12,-135.22749778234368,-129.18775715714298,-39.08056538522974,-758.8661120782666
13,-131.16492798312458,-131.04047984992684,-29.283702022529912,-344.861378017998
14,-136.84786140660523,-128.70357096770624,-18.219692254405416,-1083.7149393680236
15,-132.4255903545128,-130.36773782893812,-15.437367209076996,-421.71855791682447
16,-133.13559035590603,-129.54546047151672,-13.449180289237306,-459.8266469606344
17,-128.54941214495955,-130.2712590821904,-11.35187206704972,-416.8945699645836
18,-129.23178525192804,-129.16604767073864,-14.376929158660209,-495.33392584972813
19,-127.57848424227497,-124.33134752777062,-17.423381542093342,-374.62603044197186
20,-124.86077444317982,-122.80397575344927,20.126789148329724,-368.217601356549
21,-122.72447948992495,-122.97878165334976,8.739826137430905,-447.39432269807327
22,-122.11416993987308,-119.79942560993297,-19.364070111090186,-412.57050257678816
23,-125.81179946172503,-118.93432425557663,48.37308825605671,-493.3260543348965
24,-118.990423336259,-112.12568149204978,126.03700339756573,-433.0706950531533
25,-113.35167384516508,-110.46271154825176,17.142000817331,-362.8443894922663
26,-110.95451120883983,-103.24495525660518,46.072249336124536,-352.4498070892744
27,-107.86595958815184,-100.50365399366692,47.482107875349065,-409.1295292959208
28,-107.65674352735799,-94.82997768819885,4.822082480675182,-404.0359905837848
29,-99.80960892769805,-89.56706312847635,118.5401702399732,-568.3646185679121
30,-97.36402806651341,-91.40282588006005,18.827032452405813,-494.6473119248053
31,-96.56859618971976,-89.29556515331863,188.0100180561767,-485.747789463381
32,-97.73256424360088,-91.64077035112784,87.8095001176236,-437.17929251043165
33,-99.80302273731303,-87.67114871178325,51.74389723199247,-471.0118774753887
34,-84.96887350684764,-81.419387418407,74.38897082945574,-379.1218758663297
35,-78.18386914237793,-70.26027894390785,64.19691047628069,-281.99702205650897
36,-82.5706861396083,-79.022961761228,165.92617029663873,-279.2303513881498
37,-75.18219751609897,-70.43973621852194,200.5455351455339,-465.10858082844624
38,-87.30917276428357,-77.31348528808917,57.905171272634426,-342.03410766703183
39,-66.4232313156009,-58.94530064281513,114.28804030848165,-241.56041774799561
40,-69.47899564633897,-63.303501154775006,234.58779404704876,-264.824232114779
41,-68.29584320319262,-65.05948793533332,161.45951181686652,-338.9050059905692
42,-59.894159371968925,-56.22891122694949,128.58809346304747,-377.2483205581613
43,-56.26972569625427,-54.80752886145132,104.50513705309208,-392.6338981037364
44,-56.818809922235225,-50.49588913001752,158.79572686403128,-287.34240669562325
45,-39.93247061186898,-40.019491188006725,175.3662710751095,-240.27498191260577
46,-35.98383643414858,-31.00998670836129,170.24674089911196,-557.7400305720795
47,-28.714202505968863,-28.183924714420982,187.21105995896917,-319.46988746395385
48,-14.208843569273924,-15.691474923123145,268.23478430714044,-216.85069067835468
49,-13.321284541649028,-14.812629964186062,199.03167395543883,-313.6324012327305
50,-3.7834927907472036,-10.950596094699817,252.4942941493946,-287.7458500922441
51,10.842179675243708,1.6754152644896911,223.41704128023298,-384.99864408071
52,28.17877211473454,21.002590962931897,256.442571903819,-208.59034492513456
53,45.915075930598114,41.52845892088511,274.3838449092966,-221.55157969587708
54,68.75025013631004,77.92149000133328,286.5222405987568,-261.69565098262404
55,66.79441103218868,69.24221690728935,279.5324034368419,-203.8538565898369
56,84.4985135715651,86.77379660065608,277.23596335567396,-206.2836751750257
57,99.50318573096585,101.74243647893226,270.18753090700966,-142.96943067962695
58,108.80112313388447,110.09682296577489,282.0232106407762,-132.17931659722413
59,114.91788664928141,107.7206926629093,279.69380143444374,-192.58817931109093
60,127.29498800649856,125.47990859880665,301.25566067919385,-114.24541679998528
61,133.89476479503995,143.19873762203204,289.5923179190591,-215.41872898603523
62,152.95267850266262,158.41183888652554,294.1361942243566,-91.66696270963708
63,158.57907821254707,162.41195744031046,298.52275478633254,-47.98975785750893
64,165.5587798535323,175.19346167440978,301.65411508200197,-46.6765900331535
65,167.99958924610183,181.87397106988345,302.90560912650307,-115.79670956239954
