Generation,Average,Median,Maximum,Minimum
0,-87.1136449050742,-105.09200180389593,-13.755383044784423,-140.4506678481317
1,-75.53682859717912,-99.30110123884967,-13.97214047635873,-136.67272449929575
2,-66.98711484498344,-46.11214517489867,-14.174704985584007,-133.58192636478424
3,-63.84714550219006,-39.516971351542324,-11.151120746184539,-139.06041771341464
4,-61.94509968301628,-38.41102280805444,-6.866418054975608,-136.81466430872158
5,-60.803205650991515,-36.66456232702291,-5.435884094841788,-133.93901776196088
6,-57.768654573829,-35.060385622234364,-12.825167796418725,-138.51203763357384
7,-55.65003687160554,-33.3140103498044,-3.7617708411288895,-138.03868821485503
8,-57.09311776575813,-32.93716937602427,-9.484635652763442,-129.48593112078245
9,-54.185706890692366,-31.99121346946061,-9.390833155511617,-135.15812251523218
10,-53.912452185405876,-31.691472748271572,-7.988142363111867,-130.94768750610578
11,-54.03683669269212,-30.92611970638579,8.456534938201115,-133.72596054828054
12,-52.86558264135464,-29.889353497624896,10.069645539859106,-134.02901646842645
13,-53.06308204433221,-29.256654760899533,7.703689805265621,-139.9129283938499
14,-54.18165862012332,-29.14351185046838,6.220429129324363,-132.5633928244557
15,-50.760353044888255,-28.149239272460214,16.66100677906108,-144.48502158051812
16,-52.63667785007679,-27.94658738437171,21.655394485608806,-139.2707690546674
17,-49.89716237324047,-27.688932742948232,22.950045208376036,-131.01448112249065
18,-48.758973321613034,-26.626522884845095,20.754627228990852,-133.56827364654202
19,-50.216357907401765,-26.335018437175368,17.652590491035436,-134.54551133072883
20,-48.79903687648274,-26.31838647332634,20.832156474093992,-139.3230589111971
21,-48.44470708687105,-25.832649937781483,20.119705310955666,-133.9246213636353
22,-48.52446649234205,-24.95229882590826,18.41505905688655,-150.3148730764475
23,-47.439902553430095,-24.28229756082306,20.912100109602225,-132.40189362828167
24,-49.83139359378343,-24.479014685494207,20.248662872397784,-139.38062844571155
25,-45.9384625201293,-24.72837751248762,18.774692914484014,-127.01345982808579
26,-45.79368517423135,-24.025134417773458,21.10760308672934,-131.07671110225274
27,-48.31792663173424,-23.75530092068358,8.361317502288962,-132.9319805317008
28,-47.52671913575678,-23.112002020040634,24.034187540840723,-136.65136927867488
29,-45.20265199199155,-22.9142879819157,21.816063786404964,-136.38031914049554
30,-46.8441616463528,-22.817036939793503,18.56593819359934,-135.21508770321998
31,-46.77317325488742,-22.878099415793073,22.205927245005924,-134.02506905144028
32,-48.833122740925084,-23.000421680144854,19.26581131865161,-137.09358542795044
33,-45.82453466878357,-22.678202547805846,19.677739761794808,-131.86480963680637
34,-46.654816811489994,-22.784400024790106,22.09463770701072,-146.54521586141263
35,-47.07610437749457,-22.6316097335852,19.85208584135212,-125.87606333831083
36,-45.40013065723424,-22.66482394197864,15.905674295654014,-125.17396356071411
37,-48.053846235958154,-22.626434860137167,18.898128635557956,-129.6712226103068
38,-46.159875115899496,-21.76543084580804,17.639855301648165,-129.0449686177415
39,-43.845646007474336,-21.449022905673345,15.241001076767068,-137.74793245148234
40,-42.16934683080678,-21.155336478161296,18.35355976803331,-127.96253171773547
41,-46.79498457734036,-21.837396259239643,21.385055771158978,-142.2107215652625
42,-42.501154657014936,-20.46743427271406,20.531443113630328,-141.69881628777043
43,-41.47790361301151,-20.13806035458112,18.462569194677354,-127.96465553640637
44,-41.58770386511864,-20.006189869315413,18.82585119076321,-133.37097888045676
45,-42.62403861069557,-20.950359889013484,20.733755154958676,-128.38792234168452
46,-44.41624770495572,-20.173820495499566,20.388482661910622,-134.83954348584948
47,-43.41806682465302,-20.3944921546547,21.71331197593444,-132.00721654001083
48,-42.045074917625,-20.081368914633487,45.27090960183301,-142.87158807006145
49,-41.91976648733715,-19.527899648445047,18.314281636423903,-127.52184993751864
50,-44.73247587246058,-19.090064483017116,16.28773612627231,-137.59567227325095
51,-41.40023116690383,-19.15060393078099,42.537567135032496,-129.54470145207912
52,-44.39678715534957,-18.346387554477324,28.29130115126547,-131.16454086081322
53,-42.22156333193675,-18.812532907413182,23.826733704497517,-127.53645124089407
54,-43.302877713292474,-18.84194513048073,21.13734163481716,-147.295885992554
55,-42.98686799616915,-19.509891741357404,41.853959913449266,-140.28522411720664
56,-43.09321097190082,-18.67466310915208,39.768279740715286,-132.25284701628667
57,-39.28110642477521,-18.223216177093384,41.63801082020867,-131.18465323133782
58,-44.88734929815976,-19.21261589229327,18.58751877742063,-129.5591419698607
59,-41.94363709264703,-17.736969051896253,42.26586474137353,-130.3341538614774
60,-41.63053411095755,-17.870203132638473,39.688135070208475,-135.51777672433033
