Generation,Average,Median,Maximum,Minimum
0,20.105555555555554,10.5,90.66666666666667,8.333333333333334
1,30.072222222222216,20.166666666666664,175.0,8.666666666666666
2,37.90555555555556,30.0,176.33333333333334,8.333333333333334
3,48.633333333333326,40.83333333333333,186.66666666666666,9.0
4,51.05555555555556,42.5,185.33333333333334,9.333333333333334
5,59.4,52.166666666666664,185.33333333333334,9.333333333333334
6,69.99444444444445,58.5,200.0,9.0
7,78.63333333333335,62.166666666666664,200.0,9.333333333333334
8,93.28888888888888,79.0,200.0,8.666666666666666
9,106.30555555555556,99.66666666666666,200.0,9.0
10,136.08333333333331,144.16666666666666,200.0,21.0
11,153.3166666666667,169.16666666666669,200.0,9.0
12,182.15555555555557,200.0,200.0,88.66666666666667
13,187.38333333333335,200.0,200.0,10.333333333333334
14,190.0388888888889,200.0,200.0,25.666666666666668
15,177.70555555555555,200.0,200.0,9.333333333333334
16,180.04444444444445,200.0,200.0,8.666666666666666
17,176.5222222222222,200.0,200.0,9.333333333333334
18,176.58333333333334,200.0,200.0,9.666666666666666
19,184.74444444444447,200.0,200.0,9.333333333333334
20,184.3777777777778,200.0,200.0,9.333333333333334
21,189.12222222222223,200.0,200.0,10.0
22,183.3277777777778,200.0,200.0,9.666666666666666
23,191.57777777777775,200.0,200.0,23.666666666666668
24,183.43333333333334,200.0,200.0,9.0
25,192.40555555555554,200.0,200.0,20.333333333333332
26,175.8111111111111,200.0,200.0,8.333333333333334
27,185.27777777777777,200.0,200.0,26.666666666666668
28,182.4277777777778,200.0,200.0,9.333333333333334
29,189.4,200.0,200.0,30.333333333333332
