Generation,Average,Median,Maximum,Minimum
0,-631.1554182980425,-581.1332697655316,-60.83930337544831,-2644.1601049820415
1,-474.6886170020473,-403.26301749084905,-88.12501949859153,-2087.3162855935584
2,-358.9022964387709,-305.0587082285564,-55.80615150740815,-1852.6194426841332
3,-301.8008681191275,-244.50423677580972,-26.178296085478134,-1009.8239446320591
4,-246.36176361262386,-183.5611065130168,-44.178093347516416,-895.0737804654591
5,-242.7384590699217,-166.05395258407748,-48.493385792399486,-1534.9052497003734
6,-208.26785747683996,-151.08959855766506,27.10512253969311,-1343.2659074665353
7,-197.8695414268718,-147.7356853729113,-36.352451338773555,-942.7875724400916
8,-175.68845856654332,-137.90200162282756,-16.579325701796705,-845.6326058343911
9,-179.86429095514634,-134.20230590655456,25.434891431760693,-987.8521468140533
10,-175.87744869767866,-129.41439966794542,-10.597126156676532,-948.2203093132739
11,-168.22450352143568,-126.82115402744549,-24.287517104081658,-1299.0901703244756
12,-155.333948924345,-132.27286792330153,2.40013791363576,-587.8578661993685
13,-162.66044038195324,-124.93668548030462,31.61759363545796,-1516.3050056995287
14,-137.95878073295236,-116.6529810222455,17.543921280959353,-780.8419913551533
15,-148.81636172526163,-111.99811630914292,-16.086482162239207,-739.8072252433758
16,-149.0719647236992,-107.43730922763521,56.832940569535744,-821.4058289172935
17,-128.2770210559583,-103.25768220260929,-10.368082878416478,-970.5965507231513
18,-121.06802915599656,-96.15185174035093,-8.267965897362794,-645.2343953773878
19,-127.30122521871817,-94.3456253789956,30.732116360989085,-612.7535156915247
20,-122.92243555877843,-93.75162371380586,4.72565598179807,-1410.9018716719677
21,-118.46161917840537,-88.16770034564516,20.86005650518779,-757.432289414126
22,-106.95893275548698,-81.9996673710331,66.37870994405262,-677.9307021252356
23,-108.58571109022975,-75.57869693803573,36.320123457480655,-822.4925559372014
24,-99.08562366319575,-66.09692835510894,31.92849508804071,-1124.6133035290807
25,-95.08045994714709,-65.07682522316404,59.99726289638347,-1029.582565161292
26,-93.58040404536415,-62.123983569417774,35.3051588433403,-1049.384135539138
27,-97.35595693770561,-66.4253615785835,91.90626350063889,-670.278943845139
28,-89.27669534700625,-61.109383986543534,63.31334431477114,-662.7905774919788
29,-94.86247952387141,-58.54215647012893,63.76400921290868,-769.7052542994494
30,-95.85860931561737,-53.89817923928257,53.99088398069697,-1852.275929402469
31,-72.8534185228445,-45.59888367899511,63.06725394939598,-657.25276304093
32,-75.994217174122,-52.11018624650876,51.08990624723895,-546.6092495386159
33,-75.38513553690892,-43.893111821947684,75.45621781691523,-617.055727433294
34,-76.8239108766651,-45.80252685521653,48.281691577486946,-631.7831688855177
35,-81.70945999401408,-49.395000655705815,50.786107926906446,-743.0420840397106
36,-70.87951322913712,-40.2340065404764,79.2595322175345,-675.4031266504915
37,-71.44438619737872,-36.95034523864884,64.79805337911692,-677.4057111189139
38,-70.81177104864774,-36.18338277738069,68.89801644926888,-736.8290767501275
39,-62.62948361587801,-27.36519844502402,77.03497587814739,-596.323515513167
40,-61.91830349395242,-28.64201127957159,98.07145405521076,-643.5463416210905
41,-65.71633278405753,-27.88535344121068,96.16757995078666,-549.9568090200693
42,-61.656495029296885,-29.803662240267204,113.27498047978531,-547.1600463079702
43,-58.46042458377498,-29.466122253541755,89.607352959799,-767.196926353832
44,-61.457687894134494,-28.275697705130305,97.79392506979316,-760.8002120259249
45,-51.9589214805091,-23.67409794615034,47.745787356544206,-602.0686644645085
46,-49.88576523761266,-20.812790947804885,87.3115051913734,-608.33187309104
47,-50.25979550704891,-22.13351156937108,100.63353848671909,-726.8689635045303
48,-55.6218592492712,-19.081439728105117,87.44768679406674,-661.7027481698095
49,-49.49626994762076,-19.5861156595497,134.53192003973876,-595.5094389896755
50,-52.40592062657067,-16.484860847508205,79.48219894342816,-586.7821867611514
51,-51.065233217747206,-13.712016910984506,107.6924105285139,-718.6735413173795
