Generation,Average,Median,Maximum,Minimum
0,-580.8284874546354,-541.0768386173143,-37.84256120245859,-2043.1064842193248
1,-436.81573401952375,-410.8925126698909,-58.36131095859307,-2539.056380715116
2,-328.8411968102485,-270.4754487823603,21.394835791968443,-1403.5323525641168
3,-286.8007308807407,-216.84078462475074,-21.405909127000168,-1616.2583659158245
4,-253.3629637636095,-190.04416825351865,-47.7420988260692,-2479.45029546007
5,-206.8020246616372,-147.87307428721647,-33.78813164602453,-980.1864860115397
6,-216.3735945051446,-149.18419568421956,-36.682829839883944,-1710.4342011485671
7,-191.29930304793783,-141.04113235557617,-39.87672210105779,-701.8855078141196
8,-173.79653907699665,-133.1561042845248,-21.26140922985017,-1015.2012509755887
9,-184.01071232673945,-131.78314904096158,-24.898043556366286,-1166.3187976699867
10,-157.68764478354464,-124.58267900916564,-28.997175226942762,-935.798639890026
11,-169.39363292356418,-127.5816422999884,-4.330431345661866,-956.6253842029117
12,-164.85729663008203,-120.8769072992595,46.1767662457199,-779.7005292989174
13,-145.2182337172455,-112.7162358064829,-31.44460103328726,-944.8654963730904
14,-144.6229829235395,-120.96098495137016,45.18646097606611,-753.3289330206356
15,-140.9238407481636,-109.90668373530929,34.091130003577454,-1026.8188561946608
16,-147.59117894009808,-106.87636489347508,-18.310117591049448,-2236.510283113395
17,-130.67194578959223,-95.00631451868239,27.97741506692056,-788.3901569830647
18,-140.25438442875517,-98.20453120672997,25.971914593245103,-1599.4915266765956
19,-126.17416835103575,-91.89410843624403,76.57786840418606,-873.8672432141187
20,-136.81420711101705,-95.82868236321426,29.761668851315495,-931.8477652015619
21,-115.39780837701555,-91.96396587533445,33.279036585188024,-677.8913744218656
22,-122.4111532616519,-87.68154769054084,14.060792037790273,-1290.6425783481943
23,-124.80114001458332,-81.70617218660027,43.23963339294203,-1762.5288303861323
24,-112.13721799025188,-81.4250168352257,30.37572535919253,-625.8508593747598
25,-121.21744842852496,-73.94104303676752,32.46605224360128,-2466.477763631892
26,-102.9336564784411,-71.8280719272071,74.24485223904593,-952.1606875703288
27,-117.66039842554936,-74.7860395800312,38.709638496695455,-1596.7063005255634
28,-111.16428275710574,-74.9648118334365,5.348589935175117,-661.6777288671709
29,-100.74802039184016,-66.55850333577888,45.44111860217529,-1560.749904413545
30,-98.99169355995956,-68.81322457866585,41.596641492211745,-757.9828481633314
31,-103.10310610953023,-64.73814223863096,76.14316509188774,-955.3986147224014
32,-102.17090144513638,-61.97235866680565,30.762031781982618,-1489.001880731313
33,-106.70439376743413,-65.31491182009043,102.67985723091424,-2488.5358952454517
34,-94.58041967984988,-59.11475448725923,100.31595038742655,-1102.6521662995008
35,-99.38138924491653,-59.389637345337306,39.691363109261836,-911.7811080726333
36,-86.23913310954403,-57.88550280874179,69.88109144829326,-607.2270693395269
37,-89.76778957445102,-52.626915571819026,75.36857370509993,-694.3937351833405
38,-94.97313317739251,-61.69537431820612,71.39768897493026,-617.4985099894888
39,-85.76717013585548,-52.59720775418602,79.97633616294978,-648.4825425445584
40,-85.56222740044032,-54.194983387830106,76.82168575084557,-682.9480920258633
41,-82.63987007915686,-46.46121744245821,104.88305123939226,-1288.0210410130155
42,-81.47152532292787,-51.41500288266559,62.48881211941284,-780.7084351839588
43,-81.33031643579021,-43.875271434373815,76.82199359099037,-672.3588551119004
44,-76.17658994681423,-45.57341735692588,69.60075264508072,-1039.0939750039636
45,-77.02778438631825,-42.78563217224579,97.85690209044252,-609.857467317732
46,-73.07808624824192,-47.448335751497986,95.63866779005748,-607.3399763153349
47,-80.01326267649765,-46.31840427268821,72.66932501341084,-755.1154315527606
48,-71.30360686263045,-41.11745074049817,105.7096334310479,-675.2899578450503
49,-77.1156611430768,-44.65980147701804,108.77176707502251,-678.1959028225464
50,-61.90924119503972,-39.129355455481345,108.16788007337813,-598.5012903413513
51,-69.241187864501,-43.51010136700195,52.5515862918944,-609.4652293243561
52,-65.78588559040551,-38.36527673666348,60.55770083381926,-618.4995178874706
53,-69.82145151945943,-40.647991377750955,86.94280780044028,-576.9705924963706
54,-66.02307202345752,-32.88923728797053,75.08277108044877,-644.3952213840554
55,-70.87604530728575,-38.47831676793355,69.70609756054021,-503.01159484543086
56,-64.78297517898898,-38.28713153376256,139.71925864967537,-787.0288251612789
57,-70.89669673565992,-37.07636441589617,74.84043437361053,-628.7349171466071
58,-68.92523658568423,-36.49560217383109,127.1541709596613,-520.454093825953
59,-67.71957036120494,-38.53384817639873,106.66803481653763,-761.6082018633192
60,-67.04435115562517,-36.94074696108016,55.36023590692975,-671.5505051297072
61,-66.79572177453922,-39.34742838338536,117.2455049977342,-683.1945558056844
62,-60.37311859923951,-26.336202157217176,147.35264077936347,-597.3450787384576
63,-57.24183786825155,-32.047696955485044,91.82580458499156,-620.3177631083089
64,-65.28829043690023,-33.543625674465325,82.49988627823737,-672.4789542624716
65,-61.209772199074585,-31.98761231552445,103.59856593308332,-676.0621793133856
66,-64.33136974072283,-30.98805125744316,107.50784090666741,-813.9875468310483
67,-63.574474139147576,-25.27624894789687,98.82019105819928,-964.5149382160648
68,-60.87754940644888,-30.877378935475868,157.5103148679807,-758.2318728047964
69,-59.283629694490436,-34.82487511033104,106.284069526424,-523.33590324782
70,-63.54401214435447,-26.50956274572212,111.04994121715725,-639.6082005939006
71,-67.53625258593667,-30.228849211354625,100.63759608744527,-733.7035932033309
72,-52.176366904235614,-26.56970414556769,107.40867497039876,-524.5218035915705
73,-64.50833097691036,-26.114886848817335,75.54347731200772,-625.7265117102562
74,-62.96236748900052,-29.991489484095368,86.90177306847039,-583.9444021635535
75,-50.85636329953215,-25.269760846176293,104.08565925695433,-711.4116215506916
76,-63.35968033594583,-28.06044501848119,124.01749714780449,-759.5245707545037
77,-54.43886862501346,-26.540191952320285,85.22294065717631,-586.1472745574479
78,-54.90389402604212,-23.430426704430957,134.8650085514615,-397.17648799447335
79,-56.29870136080412,-24.529881162285285,121.91065196502383,-653.996215003891
80,-44.51098164916208,-19.573541218387078,78.34868249038131,-543.0868910257877
81,-57.37099320189847,-20.65888015408434,87.24806032613554,-614.4660801277263
82,-52.857161373672774,-26.77433967948829,89.22215084086577,-560.1806143939789
83,-59.03693010286034,-20.888392835953542,108.73177649367246,-788.6020077805523
84,-55.27013044075505,-21.80616856118617,99.09466954100158,-674.8361441849576
85,-53.135484998834094,-25.664600279614596,82.35649338008831,-631.0192261789049
86,-55.644829564201274,-25.31576141126728,106.78188301546959,-585.3501013842995
