Generation,Average,Median,Maximum,Minimum
0,-584.1619311394907,-528.5813177685087,-68.61101497219899,-2091.5885874967485
1,-437.56916583580505,-388.12424809694255,-39.22561921009932,-1844.0872445296461
2,-332.6061417897662,-305.65887157535417,-64.62830259360622,-1390.7987340049485
3,-287.9973661276799,-217.21826337882626,-36.55698366934675,-1171.4223835745522
4,-254.05554767004455,-179.83873532334297,-36.89423061910826,-1036.8703950995878
5,-235.4508231147011,-162.30716128521527,-5.353705770685437,-1038.2772237317474
6,-221.8360656282548,-157.3384470177144,-21.446728418500594,-1050.9178326460794
7,-208.05532597729413,-146.43848789337375,-21.80727360063921,-1382.1918643685358
8,-194.3178639758125,-139.4729129981261,-35.33902685202657,-1065.4792592968845
9,-190.6394764700008,-135.5284400866002,-58.351914308753486,-1061.578633827862
10,-187.8920967081779,-138.32487513215622,-40.830293072999694,-848.4166895187755
11,-184.92790325499112,-136.87483848806954,-21.066904443582732,-1031.2680114641178
12,-167.54698739645318,-135.9602462714775,19.337825667988387,-814.659276101952
13,-194.7801472269746,-135.8543415139433,-20.21756937654463,-1425.807535552398
14,-182.82954843678905,-140.62073303040285,-37.61795212814409,-635.6061132657993
15,-189.4499467761533,-130.37899306492955,-10.728913759142264,-1377.210787996081
16,-176.95176726347376,-134.76371793405133,-7.120410272267563,-857.5376376723101
17,-176.08175414599688,-129.51124058859122,-17.58737967729657,-935.6223784562086
18,-166.55289625350358,-131.30325572421356,-20.921362022711307,-790.7315746740774
19,-166.23244131316278,-126.4439814009605,1.2736137957108202,-1253.8211856829075
20,-166.78602888119622,-130.70997363580824,-24.510978871926707,-1254.0398125902657
21,-165.7409611560905,-126.58984903798246,-24.215898421364717,-969.611511190134
22,-161.2314491310516,-123.95398699626858,22.52894787740148,-1317.345275676791
23,-160.3521104349403,-120.347755650845,-10.777946153636288,-1611.9340989330467
24,-153.49434571415844,-116.48781095138656,85.47948727636374,-966.4884894496314
25,-156.91791539377536,-116.68835502230161,115.64907284426567,-1438.6131820307446
26,-147.36127794347834,-108.40360595195594,29.695680673564908,-1591.1379611661407
27,-151.34692789716564,-112.48631100416839,14.031710908399631,-726.0050159918775
28,-148.61236208752177,-106.02372257130739,-2.1846178593168304,-1335.1635048061094
29,-147.39153584114706,-109.59115127532958,47.47931084775919,-1129.9804588612312
30,-142.99626063913513,-98.7892748234161,-7.649966568311288,-2190.8225590433644
31,-127.231936814065,-94.84769560826547,38.75394786755984,-703.7581128953079
32,-117.05566348274169,-90.22408211534344,-7.65049232895132,-600.8644984846184
33,-135.997734219011,-96.79119295226243,17.46103277556985,-2313.447007049885
34,-120.5432980445651,-91.87007545562497,25.996123669460047,-608.833470114941
35,-120.62286588327991,-87.178567685974,34.70678598829767,-1416.7638123967097
36,-115.54752372954103,-84.10649177102604,42.78886833189684,-644.454123310764
37,-111.14139424671605,-76.59324331846955,61.79237367223493,-892.0809482971022
38,-111.13286187664328,-78.820815443328,112.71253214007584,-1072.8023827543886
39,-122.24814695979536,-73.21969024852628,82.58556335835844,-1895.1486370967539
40,-100.73233165005473,-73.24925206081971,200.78627164638064,-725.0039942811126
41,-102.32047519192008,-64.54442507404605,94.80434332930945,-860.3575098375644
42,-96.11608876807692,-64.05929949707206,104.70837425944653,-1043.70965997552
43,-90.98601927612384,-58.40849985674069,41.82306773525889,-637.7463741091566
44,-87.11579013019667,-56.45157512412674,51.64205432432875,-728.5205242322548
45,-100.25042974619383,-62.02499613386772,90.42518209101094,-853.7089651269898
46,-83.05924027717381,-52.97706349987359,97.4798072880282,-655.1961403900677
47,-81.71906221978053,-54.40448114508084,120.33956904915546,-608.9048882989309
48,-76.74333851156479,-49.64887934838835,111.7016809036594,-759.9530808551743
49,-71.32726696097477,-44.149791991885465,175.66388816027552,-716.351734000481
50,-72.01522059577907,-46.58432861947061,100.25439236392639,-603.9144297055819
51,-73.83005467926813,-38.47597566736981,234.46430273148374,-793.2929730793985
52,-70.61529229278656,-42.25589757232584,102.37865491144282,-627.0509047971362
53,-68.07198436741358,-36.33448895297204,125.15747970102812,-605.7543400424538
54,-70.74314544898294,-35.35059261642554,137.324606215836,-795.7332307567693
55,-56.71729709862949,-27.745892517264654,136.95743139879502,-678.1868583771983
56,-67.22120576345345,-33.776980706053465,132.5276668742307,-993.1804841501386
57,-66.64287153792186,-29.154925432443214,109.55290339063866,-723.5351356425626
58,-64.36326058760685,-25.204217679019514,167.83463112366005,-802.4885725525778
59,-62.994330511348565,-24.09886946516246,194.11322919699342,-673.59516203384
60,-60.348847015590486,-19.02885138685562,94.02847304280965,-860.6409995705495
61,-64.1231193491036,-24.30610115116687,138.46454227888572,-685.5825068218583
62,-55.409782774155445,-21.633012328107284,120.90372613848899,-625.6030929404768
63,-51.37407729166088,-12.441453351665789,122.11091766632315,-657.4475489548485
64,-57.83235938735888,-20.49249600335694,171.46621764863224,-822.6417248377987
65,-59.662696194435185,-19.706752255997696,125.46171236495492,-623.6250928875481
66,-59.021257501145975,-22.911859590693695,128.9111756208924,-672.4906120456805
67,-55.99048436664303,-16.173554657752018,116.9195801392812,-668.2671570099209
68,-54.9985400678827,-9.68167753350734,117.78848914934137,-733.0787306729735
69,-43.72863127763908,-12.039451502176018,165.5770392848897,-755.7883344097166
70,-54.62731513722262,-19.94338393478227,151.87956316900753,-739.6531994618393
71,-57.55284908803149,-25.062855354851568,152.8865894627769,-654.8568114085152
72,-51.261570936782405,-12.404030896331037,160.733936830465,-657.1045972311441
73,-49.560627804638294,-11.290606107160281,111.31823145722673,-809.2410881187185
74,-54.71182777427192,-19.655664154011717,119.11530861855202,-729.3860767524643
75,-48.56147742745226,-9.99019377663247,167.372461988552,-543.8122376247126
76,-43.346475073360324,-8.473641671398568,184.6187929412989,-652.1006249236525
77,-45.46011851369362,-7.606441574586856,110.73612891593483,-667.1850379353624
78,-57.163495420221,-13.445413998281833,188.29407486098626,-690.2401160322364
79,-45.209819887669944,-10.29966979605441,118.31542750666078,-879.7917771473413
80,-49.16826329486195,-14.290944237119893,266.9952086405066,-848.6044048062398
81,-46.39626983746224,-8.739298965526865,109.05816422821049,-697.3339189528036
82,-49.06628804540514,-10.140064449156156,153.82377213398058,-772.157291085361
83,-45.897002264581666,-6.455746600831725,90.30205612003334,-648.964247856158
84,-44.422407708438556,-8.580740468058966,98.29464023667826,-557.2015069256919
85,-41.35787655917898,-7.881567266585549,155.7199152738862,-590.6951765074838
86,-46.94309739039732,-9.531370322441592,104.90478326251639,-628.9058465913787
87,-42.371524823935296,-9.600973509161498,135.22178269242465,-708.7101596927897
88,-39.734645265047,-2.733097487609963,111.01945019041757,-776.7940731624044
89,-38.15129697492026,-5.0973315516563265,136.08120073642183,-681.0030008011091
90,-43.88417610164005,-5.274031688230922,126.4176743530861,-721.0666938322497
