Generation,Average,Median,Maximum,Minimum
0,-465.30752032908924,-449.8227740555569,-53.24471075368152,-1476.0790700242862
1,-344.94510623158055,-308.12167718145275,47.127711511718495,-1345.2443992170454
2,-279.0191729317999,-225.28690099103454,-1.5233947646812946,-2061.6926308995485
3,-217.6507743076702,-153.53655855124865,-18.484515147145817,-1134.2719262823919
4,-184.58279238528246,-141.19101720848772,-5.890984812567422,-1445.5212936646165
5,-170.09269729395075,-138.53120761845656,-13.139207287958712,-1135.9813772358596
6,-178.6697132662343,-137.75811701514397,-31.842006852425076,-1557.2518525549203
7,-161.4993763485311,-133.59509562406612,38.6117078424908,-1148.6959829919424
8,-152.3908180452427,-133.75821915808393,-36.018868730957905,-642.4012843800915
9,-161.24172717111742,-134.3385398656917,-22.689455307647748,-742.82627369655
10,-149.14411239653964,-133.0499778134628,-9.693893156493436,-558.2050996012309
11,-145.26680346218765,-133.39007643282676,-10.687876991777022,-808.9157263072426
12,-165.87426368992317,-134.73975970939284,-56.49490922187485,-798.6856394221508
13,-153.5035783428419,-135.33889774317728,-30.37602003087403,-995.2292499759615
14,-161.07739254627012,-136.7542546421966,-16.873198844865673,-764.0817215624088
15,-149.24948394093175,-130.35840413018263,-18.387980251290248,-608.3728362565806
16,-148.02857711437244,-132.24855381269379,-25.539031460859956,-760.8837194574713
17,-147.1983723098008,-127.41164921543773,61.43123121483912,-874.3894226939892
18,-147.5463055126772,-130.48917054729634,6.491817183231173,-844.9883030420925
19,-154.09445066390018,-131.29006427703996,5.501902754542006,-986.6137739323386
20,-152.28469154462746,-128.1067827008942,-11.263391663157932,-978.8428367568122
21,-144.1915219641413,-128.75928869142035,13.987159606306326,-625.0654125661541
22,-134.5904262024152,-120.82080105666694,11.09714080204291,-599.7986502408297
23,-146.33456976842476,-122.541861592403,46.74983704196831,-586.2718571375844
24,-153.83017993100745,-125.0827867379254,-4.2841661106106415,-895.0746451774115
25,-145.6267096384913,-123.49514258788292,6.976507716253873,-629.8487117053809
26,-147.99693686950081,-126.16015612868844,6.350518067512122,-749.3318463650661
27,-136.37180981414136,-113.8763573673498,56.369465538562245,-820.1955331965668
28,-131.80744634257795,-113.78283335546641,60.85082516327515,-663.502801090548
29,-133.8377772365777,-109.9253650217722,88.93360412038612,-670.3394904243455
30,-136.14369084146327,-116.06944427319661,47.14529235004778,-692.2086170816432
31,-135.82616741309587,-104.79592554975103,108.28847896584053,-1191.1276397267977
32,-138.88777393098906,-105.24559658972096,85.68424954115922,-1063.4006413894165
33,-120.57693307683664,-97.45037259868344,34.33400817732134,-465.9191656462849
34,-124.60282930546272,-93.61471184814098,4.926281548699738,-623.151529702529
35,-114.97939787637597,-92.99408732449912,122.9602163057283,-668.3980560310938
36,-114.49815376488975,-91.46339717115902,133.0229479184307,-793.4994662779841
37,-119.40951458915596,-96.3695487585872,81.45453421417908,-571.4758376995388
38,-110.4264042241678,-98.09180598515174,86.08974265406562,-626.4844244209638
39,-117.42286510741117,-95.07156110477493,68.66742732039638,-626.7478489852284
40,-119.7818935123699,-99.05413713236342,122.845892366719,-1620.5126200107163
41,-109.25151559460079,-91.77400342584046,91.9036745322232,-698.5272240279281
42,-108.96257455435165,-87.47008066956181,13.75590141566885,-886.4494501404146
43,-113.84917211783728,-93.65717558210676,70.89917621279618,-537.6210602979623
44,-111.33672269475008,-91.89263636084794,104.97255181589726,-544.0495146356848
45,-109.88443427553146,-90.5459906371554,131.51691972492046,-519.4306648318986
46,-104.42919491772571,-80.15812730819802,80.05372374975701,-1404.4324607951366
47,-111.03834403456668,-81.33080927751845,87.73020391013016,-1354.4632524488754
48,-95.47508616602141,-76.93126811587192,90.23542836741827,-594.7901873449946
49,-102.41686784395567,-76.24212904246619,127.19486323479121,-672.072189897909
50,-107.64925491454741,-75.83588302468651,84.44450179535339,-1241.1268194448166
51,-91.55508865709736,-77.84581980982537,163.7182984162156,-771.0947367789281
52,-87.80991886272828,-70.25899915646379,103.62281509257086,-513.774070331183
53,-92.84377456313311,-64.75502866052125,179.93677795756003,-954.6043832723311
54,-76.87508210090336,-61.90827115547077,238.64897777492493,-663.1916169091888
55,-76.84398431978344,-57.766142051517726,137.06580654750294,-594.0370444397755
56,-74.23768559451122,-53.56687921823517,165.42845343701515,-641.1375292817082
57,-74.11096051244226,-54.033658132221866,106.51042554175267,-531.6848325002076
58,-73.653338723376,-44.8886682585554,145.28272183489926,-767.1338350137257
59,-67.15798179634277,-44.97467111833723,160.67682143392415,-461.3649809191915
60,-63.303116173496655,-41.0110307975727,242.38145059507565,-613.3874807572025
61,-54.8605206516622,-32.223485293257426,147.30975144513062,-835.6472288772508
62,-65.4036652118049,-33.361245469476955,191.08218425912764,-1140.0974210379884
63,-43.25362117320134,-15.350727233105626,195.01085386052637,-752.5129942553407
64,-39.34545678883239,-13.272579623641377,213.59849904733983,-530.2464013629785
65,-44.064004250765535,-1.634103405098703,197.0310420614752,-1808.7312358206311
66,-28.975640763627855,-0.07163994889311898,190.22303425663904,-622.1915431287679
67,-18.62646978099959,9.782299401278536,246.55718109773852,-796.3060542128993
68,-30.321841360774865,11.31358814530994,202.15123079884492,-1461.4153515496691
69,-10.702012410596156,25.292552650149837,252.20816036296938,-868.6781611519687
70,-11.387558355446902,25.977715361417488,186.74139083073806,-947.0533732319333
71,-24.5184008492312,20.450114648787228,226.94538901234728,-1653.9851652245873
72,-12.080856446468133,33.87246387420293,208.86448525684023,-852.5342636974623
73,-16.238902990423277,34.53945780609166,255.69928421118075,-1245.3445261562774
74,-8.370854784023667,36.47697586665963,281.595278530182,-1405.8831665394498
75,4.6937011484264115,44.51873825089562,235.97779610770593,-612.3525090507986
76,6.091559210916092,54.997243171962,204.928086442481,-1226.3141293908195
77,-7.044120695762915,49.88426697208402,276.3622283715984,-2264.799791858409
78,8.423341579280466,56.632895773576095,264.90021035965475,-619.90764784437
79,14.206129742560906,53.9682716394361,209.8057246683007,-634.9831341353464
80,2.948253618539355,43.77461526600254,278.20759704756125,-718.4641016541158
81,15.682005216843596,51.89823088264983,279.7536678067209,-705.5040613560521
82,19.379245739143443,67.7192146536913,209.9666494950944,-523.3718073174322
83,15.955776288132883,60.4047450805447,267.19576814197245,-658.8338936173951
84,22.33063827262277,69.08485571131709,199.48310133294225,-775.5256510842604
85,19.682942800841985,62.320673727240624,252.9595432766977,-1387.612867179655
86,17.52129979438063,67.78299759363225,262.54091703503894,-1407.236378397126
87,25.081517181551163,70.02909733458807,259.0591413164054,-2359.438860147004
88,52.772064109006216,88.11212895215428,280.72188672329014,-625.9749393336618
89,53.35440083401742,76.02452958287756,256.5012513748698,-466.76839154947317
90,47.127415283364876,80.31828661779372,272.15738340477805,-660.1919811240839
91,54.67081949908582,79.27877136423909,266.7410674692681,-920.0485365211889
92,56.5434394333352,79.69038924379402,285.58014501761437,-340.0733118183087
93,47.1180410149904,75.78206466491835,281.55414033024886,-581.3507032095941
94,59.12188772153462,78.97102430600897,288.1454194463402,-377.72050461091857
95,61.936782007057225,93.63980403073778,277.6819631640895,-1265.4584222983226
96,54.20334395550913,94.94140368818488,272.65653483515007,-595.0770296822637
97,65.71762101053207,94.32680921794702,287.5275990003876,-360.7881219127765
98,69.55349279426991,94.47039672970892,278.9230648531135,-592.052158050848
99,43.89693449249321,88.30444211869133,277.0508285097679,-1637.367460047307
100,49.80589105286123,99.51699656767184,278.46810193264434,-1515.9934539604365
101,64.37594692250035,99.04298359787438,281.64299645632906,-500.4657532333624
102,72.42901757311944,108.96652559235068,290.42694432366153,-598.1570891022312
103,72.858968043803,104.43321305314481,283.3589075965563,-686.4218108570503
104,82.82248550568251,112.652985665732,279.4091826747652,-601.1737458082815
105,78.07683790235406,112.62225512721729,282.88528347631626,-1955.3282600961163
106,93.0488716823166,118.39545255498032,270.98295757780505,-929.6039405916846
107,85.34487000761703,115.65353941420214,281.65167825443626,-1267.4475662132243
