Generation,Average,Median,Maximum,Minimum
0,-88.54728380687898,-104.84044969180633,-18.167219661178503,-146.8381170644071
1,-77.7188384795905,-101.15517197064497,-12.860696967855475,-132.89026416433535
2,-70.60563619314897,-60.27293452185498,-14.933927743258922,-131.45546963389074
3,-64.75108267625191,-42.22355752160063,-11.679069093918107,-134.25590664518566
4,-62.4299545935653,-40.49154301130845,-11.389690472678629,-126.53718221075356
5,-61.09983386809338,-38.74043890267647,-6.952793330285041,-140.87792403722918
6,-60.81240238518156,-36.93370533365406,-4.351031054744845,-135.94900574409738
7,-59.91211840827816,-35.0156541231848,-4.362529466373321,-141.27457866954782
8,-61.12113203787693,-33.681881681090516,-7.71740632173087,-131.2327536529001
9,-57.268860045934744,-32.7557880540898,-5.058424604571848,-130.61451648802995
10,-59.118911573254664,-32.59675021154911,-8.667969199071422,-127.87862373450048
11,-57.48589114310644,-32.42546742973537,-12.330322387175192,-132.65966480645557
12,-56.15189255165842,-30.884149137691068,-0.5020010569409226,-139.2164495949919
13,-55.17779627814511,-30.121713402219505,-2.1658580755912396,-136.27928094281472
14,-53.009465231874046,-28.998577846872237,-7.229603665363354,-145.1918712501567
15,-53.41826585658896,-29.449458172176946,4.594437817321775,-133.95358807423892
16,-56.79383246802548,-28.986466853230123,-11.204627377468718,-142.15118198872648
17,-53.21963554436357,-28.37510954563392,-1.3983663136854096,-136.33869123885853
18,-52.093918246656926,-27.917155824353163,-3.6086755972815108,-142.96665002154657
19,-54.484033311040456,-27.208052604076748,-2.8185914092923965,-130.5371538996475
20,-52.030327736623875,-26.735555156460535,-0.5309628608960484,-143.46159434280727
21,-53.62816902517691,-26.90840066172364,-2.9819991157782333,-127.543640551297
22,-51.86255693437696,-26.93098109707071,-0.8802516756416411,-141.29749920841095
23,-51.29569123234077,-26.257581721529487,2.4727900827596936,-134.56209703866952
24,-52.54442798476308,-26.820900889202456,5.605392894567803,-137.22330795770324
25,-49.81160026707929,-25.69519819794063,-1.3759273480423715,-132.41318623323843
26,-50.50729378239023,-26.022601093427177,-1.4641951716998065,-135.64872522686366
27,-51.22913619378072,-25.968197641561908,-1.0820180235703865,-129.7763905591087
28,-49.025701774864615,-25.538576966226067,1.1651134361514734,-136.85632453636217
29,-50.6613830944214,-25.68211722435998,5.10677503280217,-141.600133121502
30,-50.55253218796873,-25.46642562674829,1.8996959846329924,-139.94045021498718
31,-48.95559486506966,-24.886064097038997,-2.3944951353956463,-138.25568501448447
32,-49.80344360303539,-24.31641676880056,10.226205057155758,-137.1271085884765
